state,date,co2_per_capita,prcp,snow,tavg,gdp_per_capita,eprod_per_capita,euse_per_capita,eflow_per_capita,monthly_num_plants,monthly_renew_pct,monthly_fossil_pct,monthly_coal_pct,republican_vote_pct,monthly_pop_density,avg_facility_age,avg_weighted_facility_age
AL,1996-05-01,1.3345955478231428,2.17,0.0,72.7,,0.03112942287609794,0.03694609795713512,-0.005816675081037175,,0.0907353365612348,0.6526306853829452,0.6354075632454771,,0.012111841674342028,,
AL,1996-06-01,1.5205944220317433,2.54,0.0,76.6,,0.031236449753434575,0.0369658999795741,-0.005729450226139523,,0.0908110130738693,0.6488669396010699,0.63150834313731,,0.012103847935236806,,
AL,1996-07-01,1.6842683657201278,7.13,0.0,78.1,,0.03134181016823983,0.03698387602228546,-0.005642065854045626,,0.0908848988138305,0.645192257292935,0.6277013923023184,,0.01209527611169509,,
AL,1996-08-01,1.6626499333059157,4.41,0.0,77.0,,0.03144702145827862,0.037001826622109414,-0.005554805163830796,,0.0909570566018164,0.6416035140923473,0.6239834739141623,,0.012086716420520036,,
AL,1996-09-01,1.4351918374304042,7.87,0.0,69.7,,0.03155208393992879,0.03701975183302469,-0.005467667893095897,,0.0910275463541356,0.6380977300819507,0.6203515007947084,,0.012078168835972037,,
AL,1996-10-01,1.3065280105394987,2.7,0.0,61.8,,0.03165699792867392,0.03703765170885744,-0.005380653780183522,,0.0910964252486374,0.6346720615407293,0.6168025268644898,,0.01206963333238425,,
AL,1996-11-01,1.2379551814014678,5.3,0.0,48.8,,0.03176176373910639,0.03705552630328179,-0.005293762564175397,,0.0911637478793953,0.6313237932508887,0.6133337391726761,,0.01206110988416234,,
AL,1996-12-01,1.311158868738944,4.16,0.0,46.3,,0.03186638168493056,0.037073375669820316,-0.0052069939848897505,,0.0912295664010225,0.6280503313203715,0.6099424504612391,10.49,0.0120525984657842,,
AL,1997-01-01,1.4978972224857414,5.8,0.0,40.7,0.0029618394650462255,0.031790774026422906,0.036996867412819184,-0.005206093386396278,11.0,0.0916519220734356,0.6276187650099029,0.6093856048088685,,0.012044099051799737,8.636363636363637,4880261.431818182
AL,1997-02-01,1.2521109907482775,4.98,0.0,47.8,0.0029688343251979116,0.031715272928826456,0.03692046698602655,-0.005205194057200098,11.0,0.092075399472725,0.6271860525101889,0.6088272802400894,,0.012035611616830586,9.636363636363637,4695672.454545454
AL,1997-03-01,1.1842080056979942,6.39,0.0,57.0,0.0029758193337844204,0.03163987816702052,0.03684417416164021,-0.005204295994619688,11.0,0.0925000030735943,0.6267521892489429,0.608267470855326,,0.012027136135569865,10.636363636363637,4138824.75
AL,1997-04-01,1.2553260702194666,3.25,0.0,56.7,0.002982794511603534,0.03156458951651811,0.036767988712499186,-0.005203399195981072,11.0,0.0929257373745791,0.6263171706295262,0.6077061707235818,,0.012018672582781931,11.636363636363637,5887043.363636363
AL,1997-05-01,1.4994247442556794,6.21,0.0,65.2,0.0029897598793945297,0.031489406753463664,0.03669191041208148,-0.005202503658617817,11.0,0.0933526068982056,0.6258809920307864,0.6071433738822305,,0.012010220933302129,12.636363636363637,7377623.613636363
AL,1997-06-01,1.4467591958213664,6.0,0.0,72.5,0.002996715457838391,0.03141432965463085,0.03661593903450182,-0.0052016093798709665,12.0,0.093780616191151,0.6254436488068931,0.6065790743368045,,0.012001781162036523,13.0,6996808.25
AL,1997-07-01,1.7897348272761304,1.39,0.0,80.1,0.0030036651043108265,0.03133939802902157,0.03654012102929081,-0.005200723000269242,12.0,0.0942097698244047,0.6250051362871739,0.6060132660607821,,0.011993368563775642,14.0,9586599.75
AL,1997-08-01,1.743743082632256,4.5,0.0,76.6,0.0030106050149563473,0.031264571375850835,0.0364644092382561,-0.005199837862405268,12.0,0.0946400723934312,0.6245654497759477,0.6054459429953732,,0.011984967750804971,15.0,10076742.166666666
AL,1997-09-01,1.672649167438958,5.42,0.0,73.1,0.003017535210219154,0.03118984947468772,0.03638880343835924,-0.005198953963671522,12.0,0.095071528518334,0.6241245845523565,0.6048770990493025,,0.011976578698376664,16.0,10630181.75
AL,1997-10-01,1.706242828108459,8.32,0.0,60.3,0.003024455710486249,0.03111523210571799,0.03631330340718578,-0.0051980713014677955,11.0,0.095504142844021,0.6236825358701974,0.6043067280985926,,0.0119682013818121,17.636363636363637,11708876.409090908
AL,1997-11-01,1.4878306475116945,1.97,0.0,46.7,0.003031366536087629,0.031040719049742028,0.03623790892294316,-0.005197189873201129,10.0,0.0959379200403714,0.6232392989577514,0.6037348239863426,,0.011959835776501665,19.4,12012190.3
AL,1997-12-01,1.57720670252362,3.42,0.0,40.6,0.003038267707296492,0.030966310088172664,0.03616261976445848,-0.005196309676285818,10.0,0.0963728648024032,0.6227948690176129,0.6031613805225081,,0.011951481857904511,20.4,13046122.5
AL,1998-01-01,1.3941091796866918,7.55,0.0,44.9,0.0030451592443294317,0.03089809450895471,0.036205299055461784,-0.005307204546507073,10.0,0.0956852565867213,0.6238374272844873,0.602913149485257,,0.011943139601548297,21.4,11845347.7
AL,1998-02-01,1.250151054951391,7.03,0.7,45.9,0.0030527352251318554,0.030829974093652863,0.036247918806862615,-0.005417944713209752,11.0,0.0949979548096228,0.6248795209261999,0.6026650290743272,,0.011934808983028967,21.636363636363637,10638645.818181818
AL,1998-03-01,1.3276630936641134,5.15,0.0,51.0,0.003060300644454427,0.030761948643268772,0.03629047914316494,-0.0055285304998961655,11.0,0.0943109592663027,0.6259211502532782,0.6024170192157828,,0.011926489978010513,22.636363636363637,12492902.25
AL,1998-04-01,1.2369120325378231,2.79,0.0,59.8,0.003067855524366992,0.030694017959358545,0.03633298018852578,-0.005638962229167233,11.0,0.0936242697521386,0.6269623155759726,0.6021691198357537,,0.011918182562224723,23.636363636363637,11820720.363636363
AL,1998-05-01,1.5008165061916543,2.91,0.0,72.8,0.003075399886877949,0.030626181844030785,0.036375422066756494,-0.005749240222725712,12.0,0.0929378860626904,0.628003017204257,0.6019213308604359,,0.011909886711470955,24.0,14316760.583333334
AL,1998-06-01,1.6984266339531333,1.41,0.0,80.5,0.0030829337539344643,0.03055844009994474,0.03641780490132399,-0.0058593648013792535,12.0,0.0922518079936999,0.62904325544783,0.6016736522160906,,0.01190160240161591,25.0,16514340.375
AL,1998-07-01,1.8765966303146873,5.31,0.0,80.9,0.0030911190477973423,0.030497322912719976,0.03646793768367518,-0.005970614770955198,12.0,0.0915660353410909,0.6300830306161136,0.601426083829045,,0.011895876869062755,26.0,18723146.625
AL,1998-08-01,1.774181742735954,0.58,0.0,79.4,0.0030992964700089602,0.03043626450080517,0.036518022254222855,-0.006081757753417685,12.0,0.0908805679009688,0.6311223430182549,0.601178625625692,,0.011890156842652239,27.0,18573565.0
AL,1998-09-01,1.6520263172511103,0.48,0.0,78.2,0.003107466031918902,0.030375264779456315,0.036568058682480246,-0.006192793903023934,12.0,0.0901954054696205,0.6321611929631259,0.6009312775324898,,0.011884442314445437,28.0,17806597.4375
AL,1998-10-01,1.5527751166335575,2.37,0.0,65.6,0.0031156277448549396,0.030314323664092233,0.036618047037827006,-0.006303723373734777,11.0,0.0895105478435139,0.6331995807593236,0.600684039475962,,0.011878733276518684,29.636363636363637,18338935.181818184
AL,1998-11-01,1.4253737321645796,3.0,0.0,53.8,0.0031237816201230926,0.030253441070294217,0.03666798738950955,-0.006414546319215333,11.0,0.0888259948192984,0.6342375067151703,0.6004369113826976,,0.01187302972096353,30.636363636363637,18123757.25
AL,1998-12-01,1.5977190532666006,7.13,0.0,47.2,0.0031319276690076757,0.03019261691380559,0.036717879806641325,-0.006525262892835739,11.0,0.0881417461938039,0.6352749711387147,0.6001898931793509,21.08,0.011867331639886711,31.636363636363637,20761670.454545453
AL,1999-01-01,1.4249021608805077,9.29,0.0,46.1,0.003140065902771351,0.030059149996194932,0.036788020897796106,-0.006728870901601172,11.0,0.0861437754040929,0.635809241338883,0.6011191351861553,,0.011861639025410105,32.63636363636363,19256904.068181816
AL,1999-02-01,1.2279002298005206,2.69,0.0,48.7,0.0031419582608335542,0.029925811062102375,0.036858094729559775,-0.0069322836674573975,11.0,0.0841480118676308,0.6363429213053795,0.6020473506151696,,0.011855951869670697,33.63636363636363,16151984.454545455
AL,1999-03-01,1.3253266517940197,5.15,0.0,48.4,0.003143848805153581,0.029792599927528057,0.03692810139863012,-0.00713550147110206,11.0,0.0821544519287505,0.6368760120157534,0.6029745411666181,,0.011850270164820546,34.63636363636363,18447859.772727273
AL,1999-04-01,1.3220699299419485,3.54,0.0,65.6,0.003145737538337768,0.02965951640882463,0.03699804100151962,-0.0073385245926949885,11.0,0.0801630919398534,0.6374085144453955,0.6039007085369732,,0.011844593903026751,35.63636363636363,18904028.818181816
AL,1999-05-01,1.50557251354499,6.61,0.0,69.1,0.003147624462987466,0.029526560322696457,0.037067913634555937,-0.007541353311859481,12.0,0.0781739282613867,0.6379404295675458,0.6048258544189651,,0.011838923076471409,33.75,19740257.875
AL,1999-06-01,1.8262782301962845,5.61,0.0,76.2,0.003149509581699042,0.029393731486198747,0.03713771939388235,-0.007743987907683603,12.0,0.0761869572618215,0.6384717583532984,0.6057499805015918,,0.01183325767735158,34.75,25068386.5
AL,1999-07-01,1.9720536746919037,2.53,0.0,80.5,0.00315159483754842,0.02926290475634989,0.037209842620272326,-0.007946937863922435,12.0,0.0742021753176308,0.6390025017716076,0.60667308847013,,0.011828355607441103,35.75,27843794.0
AL,1999-08-01,1.9304291613110431,0.66,0.0,80.6,0.0031536783664283742,0.029132186374722317,0.0372819061155714,-0.00814971974084909,13.0,0.0722195788132671,0.6395326607892939,0.6075951800061455,,0.011823457597332138,34.07692307692308,26302875.076923076
AL,1999-09-01,1.7282411378808378,0.92,0.0,73.8,0.0031557601704833823,0.0290015762067738,0.037353909953951124,-0.008352333747177322,13.0,0.0702391641411408,0.6400622363710501,0.6085162567875021,,0.011818563641983394,35.07692307692308,24112667.596153848
AL,1999-10-01,1.5682228226123582,1.24,0.0,62.3,0.0031578402518543723,0.02887107411818481,0.03742585420946024,-0.008554780091275431,13.0,0.0682609277015982,0.6405912294794467,0.6094363204883736,,0.011813673736361927,36.07692307692308,21738376.384615384
AL,1999-11-01,1.5207062037189922,4.07,0.0,54.3,0.0031599186126787305,0.028740679974858022,0.03749773895602503,-0.008757058981167014,13.0,0.0662848659028996,0.6411196410749377,0.6103553727792522,,0.011808787875443113,37.07692307692308,21803964.846153848
AL,1999-12-01,1.5997838441649328,3.41,0.0,44.6,0.0031619952550903095,0.028610393642917824,0.03756956426744953,-0.008959170624531703,13.0,0.0643109751611975,0.6416474721158669,0.61127341532696,,0.011803906054210648,38.07692307692308,22973559.403846152
AL,2000-01-01,1.6633828072652825,4.24,0.0,41.6,0.0031640701812194316,0.028557865347375814,0.037652240030287894,-0.009094374682912076,13.0,0.0628071582048109,0.6437745232294592,0.6122874677327941,,0.01179902826765651,39.07692307692308,25261461.46153846
AL,2000-02-01,1.4096014136876807,2.61,0.0,49.7,0.0031623773128030097,0.028505380446956833,0.03773484749232073,-0.009229467045363897,13.0,0.0613110863473062,0.6458906194052634,0.613296297470988,,0.011794154510780955,40.07692307692308,21918926.5
AL,2000-03-01,1.5347591664764493,5.77,0.0,55.6,0.0031606858423360233,0.02845293888790813,0.03781738673815095,-0.009364447850242822,13.0,0.0598226999080698,0.6479958450576195,0.614299944785316,,0.011789284778592495,41.07692307692308,24358631.134615384
AL,2000-04-01,1.2981343452547274,8.4,0.0,58.5,0.003158995768087572,0.02840054061656574,0.037899857852241814,-0.00949931723567607,13.0,0.0583419398180833,0.650090283735806,0.6152984495071421,,0.011784419066107887,42.07692307692308,18501900.326923076
AL,2000-05-01,1.5186745907107708,1.29,0.0,73.2,0.003157307088329615,0.028348185579354257,0.03798226091891718,-0.009634075339562925,13.0,0.0568687476121095,0.6521740181350918,0.6162918510606883,,0.011779557368352105,43.07692307692308,23267588.033846155
AL,2000-06-01,1.732499080112116,5.04,0.0,77.3,0.0031556198013369596,0.028295873722786604,0.03806459602236182,-0.009768722299575216,13.0,0.0554030654209976,0.6542471301076204,0.6172801884682251,,0.011774699680358333,44.07692307692308,27352359.946153846
AL,2000-07-01,1.9037522575744779,1.31,0.0,80.4,0.0031543217029854505,0.028247077736555364,0.038151553662587705,-0.009904475926032342,13.0,0.0539448359641053,0.6563097006731288,0.6182635003551802,,0.011771293179685307,45.07692307692308,31399619.951538462
AL,2000-08-01,1.9631730104260627,1.17,0.0,80.9,0.0031530243555140647,0.028198309976179364,0.038238461002492764,-0.0100401510263134,13.0,0.0524940025418372,0.6583618100295011,0.6192418249551704,,0.01176788864948982,46.07692307692308,32928863.846153848
AL,2000-09-01,1.8188524387105518,1.81,0.0,73.0,0.0031517277582714747,0.028149570417174943,0.03832531808570838,-0.010175747668533443,13.0,0.0510505090282952,0.6604035375631634,0.6202152001149575,,0.011764486088062642,47.07692307692308,30732796.015384614
AL,2000-10-01,1.7163996779085817,0.01,0.0,64.7,0.003150431910607105,0.028100859035086793,0.038412124955815564,-0.010311265920728766,13.0,0.0496142998640412,0.6624349618593209,0.621183663299328,,0.01176108549369652,48.07692307692308,29151757.995384615
AL,2000-11-01,1.5952570728941413,7.63,0.0,49.8,0.0031491368118711353,0.028052175805487887,0.03849888165634492,-0.010446705850857036,13.0,0.048185320048969,0.6644561607120413,0.6221472515959009,,0.011757686864686178,49.07692307692308,28231183.273846153
AL,2000-12-01,1.7909397142785712,3.63,0.5,34.7,0.003147842461414492,0.028003520703979358,0.03858558823077674,-0.010582067526797384,13.0,0.0467635151352827,0.6664672111341845,0.6231060017198619,,0.011754290199328304,50.07692307692308,31749191.402307693
AL,2001-01-01,1.7021204937701346,5.6,1.0,37.2,0.003146548858588856,0.027882332754010076,0.03825460284782264,-0.01037227009381256,14.0,0.0484336165385429,0.6656015935446914,0.6191528868683404,,0.011750895495921558,47.5,28807596.14142857
AL,2001-02-01,1.3916490971650222,4.57,0.0,47.4,0.0031518372642439034,0.027761214783318187,0.03792380859045429,-0.010162593807136107,14.0,0.0501016178944388,0.6647370644148176,0.615204742809855,,0.011747502752766568,48.5,23768792.42857143
AL,2001-03-01,1.3976431227536148,6.43,0.0,47.7,0.003157122617021273,0.027640166731307484,0.03759320529317295,-0.009953038561865465,14.0,0.0517675231614976,0.6638736216928487,0.6112615601746075,,0.011744111968165914,49.5,24588499.99285714
AL,2001-04-01,1.2156154766663494,3.52,0.0,63.8,0.0031624049195637396,0.027519188537451722,0.03726279279067087,-0.009743604253219153,14.0,0.0534313362883038,0.6630112633322237,0.6073233296163344,,0.011740723140424144,50.5,21534006.454285715
AL,2001-05-01,1.5359526639853422,7.31,0.0,69.5,0.003167684174511027,0.027398280141294487,0.036932570917831094,-0.009534290776536605,14.0,0.0550930612135304,0.6621499872915191,0.6033900418122324,,0.011737336267847762,51.5,28569763.120714284
AL,2001-06-01,1.6656153104752986,7.03,0.0,74.3,0.0031729603844998146,0.0272774414824491,0.03660253950972707,-0.009325098027277974,15.0,0.0567527018659701,0.6612897915344321,0.5994616874628852,,0.01173395134874522,49.2,29554875.740000002
AL,2001-07-01,1.8784907973869864,7.59,0.0,78.8,0.0031784117141589953,0.027158194820112752,0.036274731737503736,-0.009116536917390984,15.0,0.058410262164566,0.6604306740297651,0.5955382572921898,,0.011731225961001873,50.2,33932891.2
AL,2001-08-01,1.9176579047879283,4.46,0.0,77.4,0.0031838605120986167,0.027039003538596597,0.035947076206550174,-0.008908072667953577,15.0,0.0600657460184426,0.6595726327514093,0.5916197420472841,,0.011728501838989623,51.2,35058248.571333334
AL,2001-09-01,1.6388713995326623,3.5,0.0,70.2,0.003189306780081947,0.02691986759932944,0.03561957281083461,-0.008699705211505168,15.0,0.0617191573269366,0.658715665678329,0.5877061324984734,,0.011725778981826921,52.2,30540689.744000003
AL,2001-10-01,1.5700783929193982,3.78,0.0,58.8,0.0031947505198706224,0.026800786963775917,0.035292221444423726,-0.008491434480647812,15.0,0.0633704999796273,0.657859770794546,0.5837974194391589,,0.011723057388633041,53.2,29831015.321333334
AL,2001-11-01,1.429162268286049,3.53,0.0,56.7,0.0032001917332246423,0.026681761593436423,0.03496502200148255,-0.008283260408046125,14.0,0.0650197778563675,0.6570049460891235,0.5798935936857645,,0.011720337058528076,57.5,30439310.370714284
AL,2001-12-01,1.4095838420568003,6.31,0.0,46.8,0.0032056304219023717,0.02656279144984707,0.03463797437627428,-0.008075182926427204,15.0,0.0666669948273132,0.6561511895561496,0.5759946460776656,,0.011717617990632924,55.2,27561483.52
AL,2002-01-01,1.5154438631050793,4.98,0.0,44.2,0.0032110665876605455,0.026556565247192795,0.03472373826602273,-0.008167173018829932,15.0,0.0666427610445078,0.6568402876630381,0.5730047144084575,,0.011714900184069314,56.2,31153101.848666668
AL,2002-02-01,1.2861202560029885,2.26,0.0,43.0,0.003219025308566032,0.026550341932103316,0.03480946238051789,-0.008259120448414578,15.0,0.0666187689326203,0.6575225137527339,0.5700445997734721,,0.011712183637959781,57.2,26026987.56466667
AL,2002-03-01,1.252614991561546,5.82,0.0,52.5,0.003226980339261672,0.02654412150257029,0.034895146747423576,-0.008351025244853285,16.0,0.0665950148944994,0.658197970111794,0.5671138583609885,,0.011709468351427674,54.75,24324685.17
AL,2002-04-01,1.3209815131926623,1.71,0.0,65.1,0.0032349316823134244,0.026537903956587287,0.03498079139437794,-0.008442887437790645,17.0,0.0665714954040304,0.6588667570068187,0.5642120551236898,,0.011706754323597158,52.529411764705884,24713181.825294115
AL,2002-05-01,1.498421113564363,5.94,0.0,68.4,0.0032428793402848677,0.02653168929214974,0.03506639634899354,-0.008534707056843806,17.0,0.0665482070043902,0.6595289727340681,0.5613387635633765,,0.011704041553593208,53.529411764705884,26913208.717647057
AL,2002-06-01,1.8190627045578782,1.71,0.0,78.1,0.0032508233157372045,0.02652547750725488,0.03515196163885733,-0.00862648413160245,18.0,0.0665251463063537,0.660184713667625,0.5584935655219956,,0.011701330040541606,51.666666666666664,31576583.296666667
AL,2002-07-01,2.0276878672970096,6.38,0.0,80.2,0.003258100340116766,0.026513871011464827,0.03523031524403482,-0.008716444232569986,18.0,0.0665023099866494,0.6608340743061522,0.5556760509787673,,0.011696238709798572,52.666666666666664,35365227.60166667
AL,2002-08-01,1.9878492965490253,2.2,0.0,79.6,0.003265371034681815,0.026502274611417458,0.03530860069446097,-0.008806326083043515,18.0,0.0664796947863631,0.6614771473182891,0.5528858178532067,,0.011691151807676022,53.666666666666664,35685185.462222226
AL,2002-09-01,1.8139236541197221,6.02,0.0,76.9,0.003272635407687608,0.026490688293946005,0.03538681807902224,-0.008896129785076236,18.0,0.0664572975093872,0.6621140235867391,0.5501224718138394,,0.01168606932839821,54.666666666666664,33252354.903333332
AL,2002-10-01,1.7232790878177409,3.46,0.0,64.8,0.0032798934673750517,0.02647911204590665,0.03546496748645064,-0.008985855440543986,18.0,0.0664351150209149,0.6627447922510864,0.5473856260924201,,0.011680991266199429,55.666666666666664,31978430.099999998
AL,2002-11-01,1.6112971848773077,3.95,0.0,48.2,0.003287145221970737,0.026467545854178397,0.035543049005323964,-0.009075503151145567,17.0,0.066413144245978,0.6633695407493876,0.5446749013034703,,0.011675917615323992,58.8235294117647,32021802.747647062
AL,2002-12-01,1.6039316913747081,6.15,0.0,42.0,0.0032943906796869646,0.026455989705663,0.035621062724066205,-0.009165073018403207,18.0,0.0663913821680254,0.6639883548585784,0.5419899252689593,14.64,0.011670848370026203,57.666666666666664,30929057.695
AL,2003-01-01,1.7399742646446588,1.45,0.0,35.4,0.0033016298487217825,0.026459160046624363,0.03557007783531172,-0.009110917788687356,18.0,0.0686024774647717,0.662729750842383,0.543352567141373,,0.011665783524570345,58.666666666666664,33880959.19555555
AL,2003-02-01,1.4824232146475689,7.81,0.0,43.2,0.0033185388250718045,0.026462327637087897,0.03551913717959964,-0.00905680954251174,17.0,0.0708009843057973,0.6614783124517264,0.5447074510682566,,0.011660723073230652,61.294117647058826,31379661.922941178
AL,2003-03-01,1.3997468125787287,1.84,0.0,54.1,0.0033354331380346354,0.026465492480631413,0.035468240699391904,-0.009002748218760485,17.0,0.072987009890953,0.6602339786660991,0.5460546431141555,,0.011655667010291285,62.8235294117647,29953368.723529413
AL,2003-04-01,1.3131062315890658,3.18,0.0,62.8,0.0033523128066760438,0.02646865458082656,0.03541738833725023,-0.00894873375642367,19.0,0.0751606602063555,0.658996689155875,0.5473942085956214,,0.011650615330046318,58.473684210526315,25066893.417368423
AL,2003-05-01,1.6147244699361276,10.43,0.0,69.5,0.0033691778500287593,0.02647181394123876,0.035366580035835884,-0.008894766094597122,29.0,0.077322040041516,0.657766384272562,0.5487262120917684,,0.011645568026799714,39.758620689655174,19786619.932068966
AL,2003-06-01,1.8163824564099273,6.18,0.0,74.0,0.0033860282870925395,0.02647497056542728,0.0353158157379094,-0.008840845172482122,29.0,0.0794712530061807,0.6565430050392169,0.5500507174546518,,0.011640525094865295,40.758620689655174,22931899.097586207
AL,2003-07-01,1.9589293494457931,4.76,0.0,77.5,0.003402622716511252,0.026476245934294363,0.03526259346137066,-0.008786347527076296,29.0,0.0816084015468868,0.6553264931410199,0.5513677878194704,,0.011634661034864073,41.6551724137931,25070751.76172414
AL,2003-08-01,2.054640704307542,3.17,0.0,79.4,0.0034192004350458425,0.02647752001884242,0.035209424780606347,-0.008731904761763925,30.0,0.0837335869632407,0.6541167909160098,0.5526774856145985,,0.011628802880075053,41.4,25367464.637333333
AL,2003-09-01,1.8075078088477696,5.97,0.0,71.9,0.0034357614679258438,0.026478792821010486,0.035156309614699364,-0.008677516793688878,27.0,0.0858469094239238,0.6529138413459727,0.5539798725714505,,0.011622950621582752,45.111111111111114,25603222.16222222
AL,2003-10-01,1.6195451898035051,1.16,0.0,62.1,0.003452305840330024,0.02648006434273367,0.03510324788289542,-0.00862318354016175,18.0,0.0879484679824307,0.6517175880474835,0.5552750097341794,,0.011617104250489615,64.16666666666667,33889734.43722222
AL,2003-11-01,1.5585058935087437,5.76,0.0,56.0,0.003468833577386516,0.0264813345859432,0.03505023950460262,-0.008568904918659425,20.0,0.0900383605925457,0.6505279752630961,0.5565629574692141,,0.011611263757915977,61.55,30316514.460500002
AL,2003-12-01,1.617454939773439,3.16,0.0,41.2,0.0034853447041729483,0.026482603552566424,0.03499728439939106,-0.008514680846824631,19.0,0.0921166841235616,0.6493449478526812,0.5578437754746401,,0.011605429135000032,64.57894736842105,33841538.95263158
AL,2004-01-01,1.5862524977708041,3.08,0.0,40.5,0.0035018392457165683,0.026526915805815388,0.03516521078230043,-0.008638294976485036,19.0,0.0908883228491649,0.6505045677266043,0.556758205610489,,0.011599600372897772,64.78947368421052,34678608.32368421
AL,2004-02-01,1.3649212227779108,7.13,0.0,42.7,0.0035113432174840218,0.02657118357024416,0.035332968569706136,-0.008761784999461973,19.0,0.0896597643154592,0.6516643738208352,0.5556724614175262,,0.01159377746278294,66.57894736842105,29624457.62105263
AL,2004-03-01,1.4116145218764393,5.76,0.0,56.1,0.0035208376521976377,0.026615406912818256,0.035500558015381725,-0.008885151102563464,19.0,0.0884310084749248,0.6528243661802349,0.5545865428537562,,0.011587960395847008,67.57894736842105,31692634.41157895
AL,2004-04-01,1.284508764178962,2.94,0.0,60.5,0.003530322564205593,0.026659585900368873,0.035667979372591675,-0.009008393472222797,21.0,0.0872020552800266,0.6539845448496779,0.5535004498771692,,0.011582149163299105,64.28571428571429,26042394.69047619
AL,2004-05-01,1.7039536244024134,3.35,0.0,73.0,0.0035397979678272956,0.026703720599593195,0.03583523289409268,-0.009131512294499482,30.0,0.0859729046832142,0.6551449098740539,0.5524141824457425,,0.011576343756365988,48.4,24077599.950333335
AL,2004-06-01,1.8079783864804095,4.97,0.0,76.2,0.003549263877353463,0.026747811077054776,0.036002318832134964,-0.009254507755080181,32.0,0.0847435566369219,0.6563054612982668,0.5513277405174398,,0.011570544166292003,47.0625,24130880.8734375
AL,2004-07-01,2.0006058566870824,5.24,0.0,77.0,0.0035579460042364495,0.026786028053612288,0.036161367771909675,-0.009375339718297385,31.0,0.0835140110935687,0.6574661991672345,0.5502411240502112,,0.01156223413750199,49.096774193548384,27867360.20935484
AL,2004-08-01,1.8880415455792705,3.5,0.0,74.2,0.0035666156689667674,0.026824190174279887,0.03632018841599185,-0.009495998241711955,31.0,0.0822842680055586,0.6586271235258897,0.5491543330019932,,0.011553936036762422,50.096774193548384,26970513.01419355
AL,2004-09-01,1.5648122364551202,3.98,0.0,72.6,0.0035752728983570623,0.02686229755708147,0.03647878125556565,-0.009616483698484174,31.0,0.0810543273252798,0.6597882344191796,0.548067367330709,,0.011545649838409796,51.29032258064516,22745873.470645163
AL,2004-10-01,1.6402230462430372,4.16,0.0,66.0,0.00358391771914312,0.02690035031970258,0.036637146780407165,-0.009736796460704583,20.0,0.0798241890051057,0.6609495318920658,0.5469802269942683,,0.011537375516854161,71.2,37840796.955
AL,2004-11-01,1.4898437715709485,7.61,0.0,55.5,0.003592550157984136,0.026938348579491633,0.036795285478889474,-0.009856936899397838,20.0,0.078593852997394,0.6621110159895242,0.5458929119505668,,0.01152911304657888,72.2,33911230.410500005
AL,2004-12-01,1.5930464506808062,7.68,0.0,42.2,0.0036011702414629975,0.026976292453461153,0.03695319783798767,-0.00997690538452652,21.0,0.0773633192544873,0.6632726867565453,0.5448054221574874,22.52,0.011520862402140357,70.0,34838615.49428572
AL,2005-01-01,1.7193218520896274,2.19,0.0,46.2,0.003609777996086547,0.0268988684220351,0.03692851487895454,-0.01002964645691944,22.0,0.0770433515358951,0.6637781854429251,0.5466086912099767,,0.011512623558167779,68.9090909090909,35997159.39590909
AL,2005-02-01,1.4140261867683017,4.47,0.0,47.8,0.0036112787083529283,0.02682155504702553,0.03690386719744111,-0.010082312150415582,18.0,0.0767236141978802,0.6642833201642158,0.5484106618872194,,0.011504396489362845,80.16666666666667,36984578.93222222
AL,2005-03-01,1.6000063593796188,4.02,0.0,50.8,0.003612777277294399,0.026744352091372374,0.03687925471787211,-0.010134902626499732,22.0,0.0764041069917172,0.6647880913133648,0.5502113355909799,,0.01149618117049953,71.31818181818181,34856825.22545455
AL,2005-04-01,1.3256479118840878,5.35,0.0,60.8,0.003614273707499344,0.0266672593186922,0.03685467736488794,-0.010187418046195738,23.0,0.0760848296690381,0.6652924992827538,0.5520107137210044,,0.011487977576423806,71.43478260869566,28121978.60173913
AL,2005-05-01,1.4997523365932228,1.89,0.0,67.7,0.0036157680035430596,0.02659027649327581,0.03683013506334397,-0.01023985857006816,29.0,0.0757657819818328,0.6657965444642003,0.5538087976750263,,0.011479785682053389,58.689655172413794,25325157.227931034
AL,2005-06-01,1.7635043736001865,4.15,0.0,76.7,0.0036172601699878022,0.02651340338008587,0.03680562773830977,-0.01029222435822389,31.0,0.0754469636824472,0.6663002272489584,0.5556055888487693,,0.011471605462377497,57.96774193548387,27716660.970967744
AL,2005-07-01,1.8874015604105128,3.69,0.0,80.1,0.003617425237403482,0.02642696019858048,0.036767688214308016,-0.010340728015727536,32.0,0.0751283745235838,0.6668035480277198,0.5574010886359502,,0.011459239654540383,58.75,28579878.1121875
AL,2005-08-01,2.0144435532185265,3.0,0.0,81.6,0.003617589949333781,0.02634070317911714,0.036729830395990155,-0.010389127216873014,31.0,0.0748100142582999,0.6673065071906148,0.5591952984282834,,0.011446900477421832,61.12903225806452,31376698.36064516
AL,2005-09-01,1.8252795330627607,2.91,0.0,75.7,0.0036177543069258133,0.026254631720971304,0.03669205401970088,-0.01043742229872958,31.0,0.0744918826400078,0.6678091051272131,0.5609882196154846,,0.011434587845087434,61.74193548387097,28980306.387096774
