"STATION","NAME","DATE","PRCP","SNOW","TAVG"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2012-06","9.79","0.0","76.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2012-07","4.78","0.0","83.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2012-08","7.76","0.0","80.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2012-09","2.02","0.0","76.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2012-10","1.06","0.0","67.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2012-11","2.20","0.0","53.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2012-12","3.56","0.0","55.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2013-01","0.35","0.0","55.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2013-02","10.48","0.0","51.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2013-03","4.07","0.0","52.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2013-04","5.56","0.0","65.4"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2013-05","2.99","0.0","71.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2013-06","13.32","0.0","80.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2013-07","5.35","0.0","81.9"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2013-08","3.95","0.0","81.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2013-09","5.01","0.0","77.2"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2013-10","1.37","0.0","68.8"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2013-11","3.52","0.0","57.1"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2013-12","2.15","0.0","56.3"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2014-01","2.67","0.0","45.7"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2014-02","2.19","0.0","53.4"
