date,state,prcp,snow,tavg
2017-09,NE,2.59,0.0,70.6
2017-10,NE,4.06,0.0,55.3
2017-11,NE,0.36,0.0,40.7
2017-12,NE,0.43,3.6,27.5
2018-01,NE,0.77,3.3,23.4
2018-02,NE,0.97,7.8,24.1
2018-03,NE,2.82,0.9,40.4
2018-04,NE,0.27,1.5,45.0
2018-05,NE,1.98,0.0,70.6
2018-06,NE,6.89,0.0,77.6
2018-07,NE,2.93,0.0,77.4
2018-08,NE,9.81,0.0,76.0
2018-09,NE,3.46,0.0,69.4
2018-10,NE,2.94,1.4,51.6
2018-11,NE,1.04,2.3,33.8
2018-12,NE,2.95,6.2,29.7
2019-01,NE,0.87,12.9,24.6
2019-02,NE,2.01,27.0,17.7
2019-03,NE,2.68,2.9,35.6
2019-04,NE,1.35,0.0,54.9
2019-05,NE,7.65,0.0,62.0
2019-06,NE,2.81,0.0,74.2
2019-07,NE,2.64,0.0,78.6
2019-08,NE,5.31,0.0,75.4
2019-09,NE,5.96,0.0,73.6
2019-10,NE,5.63,0.7,49.0
2019-11,NE,0.94,1.5,37.4
2019-12,NE,2.11,2.2,32.4
1990-01,NH,8.94,58.5,11.9
1990-02,NH,5.24,40.1,9.4
1990-03,NH,5.98,25.5,15.9
1990-04,NH,5.3,26.1,26.1
1990-05,NH,8.27,17.4,31.6
1990-06,NH,8.2,0.7,45.6
1990-07,NH,6.88,0.0,49.3
1990-08,NH,12.73,0.0,50.4
1990-09,NH,7.3,5.2,39.3
1990-10,NH,13.55,8.6,34.8
1990-11,NH,9.72,56.3,22.9
1990-12,NH,13.1,58.4,14.7
1991-01,NH,6.52,51.5,4.6
1991-02,NH,5.66,38.3,8.3
1991-03,NH,6.7,43.2,16.8
1991-04,NH,7.5,25.3,28.1
1991-05,NH,7.78,8.9,39.8
1991-06,NH,4.18,0.6,44.3
1991-07,NH,5.35,0.0,47.7
1991-08,NH,20.7,0.0,48.2
1991-09,NH,8.67,2.3,37.7
1991-10,NH,9.86,8.3,32.6
1991-11,NH,7.33,18.8,23.6
1991-12,NH,8.08,51.5,10.6
1992-01,NH,4.56,18.2,4.9
1992-02,NH,6.13,45.7,6.7
1992-03,NH,13.44,72.5,8.2
1992-04,NH,5.24,32.6,20.9
1992-05,NH,2.6,8.3,37.0
1992-06,NH,4.66,0.0,43.9
1992-07,NH,9.63,0.0,44.7
1992-08,NH,8.5,0.0,46.3
1992-09,NH,8.3,3.4,42.8
1992-10,NH,6.0,15.2,27.2
1992-11,NH,7.87,20.2,20.2
1992-12,NH,3.07,19.6,11.8
1993-01,NH,4.99,36.5,8.3
1993-02,NH,6.06,45.5,0.0
1993-03,NH,5.2,41.6,13.6
1993-04,NH,5.33,20.3,28.7
1993-05,NH,4.43,2.5,35.5
1993-06,NH,9.45,4.2,42.4
1993-07,NH,9.63,0.0,48.4
1993-08,NH,4.25,0.0,49.2
1993-09,NH,10.24,1.9,39.6
1993-10,NH,5.15,20.0,26.8
1993-11,NH,9.02,23.3,19.8
1993-12,NH,5.14,36.8,11.8
1994-01,NH,6.21,50.6,-2.2
1994-02,NH,3.22,24.2,1.4
1994-03,NH,10.77,65.0,13.0
1994-04,NH,6.73,19.1,24.5
1994-05,NH,6.31,14.0,32.5
1994-06,NH,8.77,3.5,46.3
1994-07,NH,5.25,0.0,52.2
1994-08,NH,7.72,0.0,46.6
1994-09,NH,15.47,3.7,38.2
1994-10,NH,2.18,4.1,31.3
1994-11,NH,7.39,25.7,22.8
1994-12,NH,4.99,26.0,17.1
1995-01,NH,8.42,36.8,13.1
1995-02,NH,5.35,52.4,0.9
1995-03,NH,4.89,17.1,17.7
1995-04,NH,3.83,18.8,18.0
1995-05,NH,6.98,2.8,33.0
1995-06,NH,3.03,0.0,48.8
1995-07,NH,7.4,0.0,51.7
1995-08,NH,4.7,0.0,49.6
1995-09,NH,6.48,0.0,39.1
1995-10,NH,21.26,7.0,35.1
1995-11,NH,12.83,43.1,15.7
1995-12,NH,6.06,56.5,6.7
1996-01,NH,10.93,66.0,6.6
1996-02,NH,8.96,54.6,4.4
1996-03,NH,4.0,41.1,10.1
1996-04,NH,12.7,73.3,22.2
1996-05,NH,7.81,16.7,31.6
1996-06,NH,9.24,0.0,46.8
1996-07,NH,16.86,0.0,47.4
1996-08,NH,2.46,0.0,48.6
1996-09,NH,7.54,2.6,41.5
1996-10,NH,17.21,10.7,29.3
1996-11,NH,10.8,35.3,16.4
1996-12,NH,9.69,41.7,16.1
1997-01,NH,10.29,71.6,3.6
1997-02,NH,5.79,43.3,9.3
1997-03,NH,10.54,81.4,8.2
1997-04,NH,7.84,43.7,19.0
1997-05,NH,19.29,95.8,27.9
1997-06,NH,6.89,0.0,45.2
1997-07,NH,15.44,0.0,47.7
1997-08,NH,7.3,0.0,45.8
1997-09,NH,6.95,5.5,39.4
1997-10,NH,4.77,24.4,30.0
1997-11,NH,15.76,55.2,18.3
1997-12,NH,7.51,50.4,12.0
1998-01,NH,7.39,30.9,14.4
1998-02,NH,6.15,27.8,18.5
1998-03,NH,9.61,60.6,16.8
1998-04,NH,4.4,21.4,24.9
1998-05,NH,7.14,0.0,41.5
1998-06,NH,19.96,4.9,44.4
1998-07,NH,10.81,0.0,48.4
1998-08,NH,7.03,0.0,48.6
1998-09,NH,8.65,0.0,40.7
1998-10,NH,10.0,13.1,30.5
1998-11,NH,7.58,45.9,18.9
1998-12,NH,5.08,27.5,12.9
1999-01,NH,8.78,44.6,6.4
1999-02,NH,5.59,30.8,12.6
1999-03,NH,12.93,70.2,13.7
1999-04,NH,4.24,25.4,21.3
1999-05,NH,6.95,2.5,38.5
1999-06,NH,7.34,0.0,48.6
1999-07,NH,9.1,0.0,50.6
1999-08,NH,7.28,0.0,45.8
1999-09,NH,18.82,3.2,46.7
1999-10,NH,6.94,20.6,27.8
1999-11,NH,12.11,44.7,21.8
1999-12,NH,4.41,30.2,13.7
2000-01,NH,7.11,37.8,3.9
2000-02,NH,6.42,45.9,9.6
2000-03,NH,6.48,33.0,20.3
2000-04,NH,10.85,39.9,23.3
2000-05,NH,10.34,1.4,35.8
2000-06,NH,6.51,1.1,44.0
2000-07,NH,11.97,0.0,45.1
2000-08,NH,5.84,0.8,46.8
2000-09,NH,8.56,0.0,41.5
2000-10,NH,6.48,42.6,30.5
2000-11,NH,7.37,56.1,22.4
2000-12,NH,9.43,52.8,4.3
2001-01,NH,4.02,35.8,8.2
2001-02,NH,6.36,49.1,5.2
2001-03,NH,7.37,50.9,9.6
2001-04,NH,2.2,5.9,22.3
2001-05,NH,3.35,3.8,37.8
2001-06,NH,8.63,0.0,47.3
2001-07,NH,6.01,0.0,45.5
2001-08,NH,4.67,0.0,52.0
2001-09,NH,7.51,2.7,42.1
2001-10,NH,7.46,24.7,32.4
2001-11,NH,7.34,39.1,25.1
2001-12,NH,5.69,44.8,17.0
2002-01,NH,8.35,69.4,10.5
2002-02,NH,4.09,27.5,10.3
2002-03,NH,7.53,37.4,12.5
2002-04,NH,10.91,34.3,24.4
2002-05,NH,9.36,40.7,30.5
2002-06,NH,10.8,0.2,43.5
2002-07,NH,5.99,0.0,49.2
2002-08,NH,3.55,0.0,51.3
2002-09,NH,5.93,3.6,46.4
2002-10,NH,6.28,19.7,26.6
2002-11,NH,9.52,62.7,16.8
2002-12,NH,5.53,41.7,9.6
2003-01,NH,1.81,21.3,-1.6
2003-02,NH,4.33,34.6,1.4
2003-03,NH,5.32,31.0,13.9
2003-04,NH,4.44,29.0,24.2
2003-05,NH,6.33,4.2,36.3
2003-06,NH,6.77,0.5,45.4
2003-07,NH,6.99,0.0,49.5
2003-08,NH,10.43,0.0,50.4
2003-09,NH,9.56,0.0,44.3
2003-10,NH,13.83,23.9,28.2
2003-11,NH,8.81,14.6,24.8
2003-12,NH,10.06,51.3,12.9
2004-01,NH,2.33,25.2,-6.5
2004-02,NH,3.21,22.9,7.1
2004-03,NH,5.19,37.0,16.6
2004-04,NH,6.08,17.6,24.9
2004-05,NH,8.59,3.9,38.6
2004-06,NH,4.56,1.5,41.4
2004-07,NH,8.09,0.0,49.8
2004-08,NH,10.54,0.0,48.6
2004-09,NH,6.69,0.0,44.7
2004-10,NH,3.67,3.8,33.5
2004-11,NH,7.37,31.8,20.4
2004-12,NH,6.97,41.1,10.8
2005-01,NH,4.59,25.0,4.5
2005-02,NH,5.88,55.7,10.2
2005-03,NH,8.41,65.9,9.0
2005-04,NH,10.59,23.3,25.2
2005-05,NH,8.71,20.8,31.3
2005-06,NH,7.48,0.0,51.5
2005-07,NH,8.21,0.0,52.2
2005-08,NH,11.02,0.0,50.6
2005-09,NH,4.34,1.0,45.4
2005-10,NH,28.7,78.9,35.2
2005-11,NH,10.48,45.0,21.6
2005-12,NH,8.78,59.3,9.9
2006-01,NH,7.83,46.7,16.0
2006-02,NH,4.48,30.8,2.1
2006-03,NH,3.35,22.3,11.4
2006-04,NH,6.37,29.8,24.7
2006-05,NH,17.9,17.3,36.8
2006-06,NH,12.82,0.0,46.8
2006-07,NH,9.85,0.0,52.9
2006-08,NH,8.42,0.0,45.7
2006-09,NH,5.59,0.8,40.3
2006-10,NH,17.69,41.7,29.2
2006-11,NH,8.7,7.4,29.8
2006-12,NH,6.58,35.9,14.9
2007-01,NH,5.34,27.5,6.7
2007-02,NH,3.61,30.8,-3.0
2007-03,NH,5.03,33.8,12.9
2007-04,NH,12.82,65.0,22.5
2007-05,NH,5.15,1.7,36.0
2007-06,NH,5.91,0.3,45.2
2007-07,NH,7.63,0.4,48.2
2007-08,NH,5.71,0.2,48.8
2007-09,NH,5.34,0.8,44.5
2007-10,NH,10.06,5.7,36.9
2007-11,NH,7.47,33.5,17.1
2007-12,NH,8.0,61.3,8.7
2008-01,NH,2.17,21.5,9.2
2008-02,NH,6.76,47.2,7.2
2008-03,NH,6.86,43.1,10.7
2008-04,NH,5.98,15.6,29.0
2008-05,NH,3.46,8.0,32.4
2008-06,NH,10.0,0.0,47.6
2008-07,NH,12.88,0.0,50.9
2008-08,NH,11.35,0.0,47.1
2008-09,NH,8.27,0.0,44.0
2008-10,NH,8.23,10.5,29.7
2008-11,NH,10.15,44.3,18.7
2008-12,NH,9.1,43.7,10.0
2009-01,NH,3.83,38.8,0.1
2009-02,NH,6.48,42.2,8.2
2009-03,NH,3.72,16.8,15.2
2009-04,NH,4.96,21.5,25.2
2009-05,NH,6.64,2.8,35.6
2009-06,NH,9.27,0.2,43.5
2009-07,NH,13.0,0.0,46.1
2009-08,NH,9.05,0.0,49.3
2009-09,NH,3.57,0.0,41.6
2009-10,NH,7.29,12.8,27.5
2009-11,NH,8.11,32.0,27.4
2009-12,NH,8.39,48.2,18.0
2010-01,NH,2.44,18.5,8.6
2010-02,NH,7.19,44.8,8.2
2010-03,NH,10.32,33.2,20.4
2010-04,NH,6.78,45.1,28.4
2010-05,NH,3.44,7.5,37.9
2010-06,NH,9.0,0.4,44.5
2010-07,NH,6.91,0.2,51.5
2010-08,NH,6.42,0.0,48.3
2010-09,NH,9.11,0.4,42.6
2010-10,NH,8.06,20.3,27.6
2010-11,NH,3.85,17.7,22.6
2010-12,NH,7.72,42.4,9.0
2011-01,NH,2.56,38.5,3.1
2011-02,NH,4.23,42.4,4.2
2011-03,NH,4.72,42.6,10.6
2011-04,NH,9.95,30.9,23.3
2011-05,NH,7.86,2.3,39.7
2011-06,NH,7.0,0.7,44.6
2011-07,NH,3.63,0.0,50.4
2011-08,NH,12.84,0.0,48.7
2011-09,NH,9.19,0.9,46.1
2011-10,NH,11.61,20.7,32.2
2011-11,NH,6.94,18.6,27.0
2011-12,NH,7.46,38.5,16.7
2012-01,NH,3.82,38.8,8.2
2012-02,NH,3.05,32.8,9.3
2012-03,NH,3.59,36.7,22.5
2012-04,NH,8.28,40.2,23.6
2012-05,NH,8.48,3.9,41.1
2012-06,NH,11.87,2.3,45.0
2012-07,NH,6.11,0.0,50.6
2012-08,NH,7.86,0.0,51.3
2012-09,NH,6.5,0.6,41.9
2012-10,NH,11.57,11.2,34.6
2012-11,NH,2.56,23.4,20.9
2012-12,NH,9.98,69.8,15.6
2013-01,NH,5.52,36.1,6.4
2013-02,NH,5.8,76.3,5.8
2013-03,NH,6.28,69.8,12.5
2013-04,NH,4.94,23.0,23.3
2013-05,NH,9.71,6.4,38.3
2013-06,NH,12.4,0.8,44.7
2013-07,NH,11.58,0.0,53.1
2013-08,NH,8.4,0.0,46.7
2013-09,NH,9.91,1.2,41.4
2013-10,NH,4.59,7.5,33.1
2013-11,NH,8.74,45.3,16.3
2013-12,NH,8.17,67.0,8.7
2014-01,NH,5.23,37.1,2.5
2014-02,NH,5.03,62.1,2.8
2014-03,NH,6.89,61.7,6.3
2014-04,NH,7.18,25.9,23.9
2014-05,NH,10.23,20.3,36.0
2014-06,NH,9.34,0.0,46.3
2014-07,NH,11.12,0.0,49.2
2014-08,NH,6.44,0.3,47.1
2014-09,NH,3.28,0.3,42.5
2014-10,NH,9.39,7.2,33.9
2014-11,NH,5.03,46.6,16.2
2014-12,NH,9.26,58.8,16.7
2015-01,NH,7.52,63.0,1.2
2015-02,NH,3.62,45.2,-5.1
2015-03,NH,5.15,49.2,6.1
2015-04,NH,8.3,55.1,22.2
2015-05,NH,6.55,3.5,40.7
2015-06,NH,9.39,0.0,43.7
2015-07,NH,6.57,0.0,49.2
2015-08,NH,5.74,0.2,49.7
2015-09,NH,9.7,0.0,49.3
2015-10,NH,6.83,12.2,28.7
2015-11,NH,3.67,10.4,24.6
2015-12,NH,8.3,29.1,24.4
2016-01,NH,4.83,40.6,7.9
2016-02,NH,7.24,39.3,8.6
2016-03,NH,6.47,32.3,17.5
2016-04,NH,6.0,33.0,19.4
2016-05,NH,4.01,13.8,37.6
2016-06,NH,8.61,6.9,44.4
2016-07,NH,8.27,0.0,50.4
2016-08,NH,8.63,0.0,51.0
2016-09,NH,4.25,0.0,44.7
2016-10,NH,7.23,24.2,34.3
2016-11,NH,5.96,21.1,25.2
2016-12,NH,9.43,93.6,8.4
2017-01,NH,5.96,44.8,10.3
2017-02,NH,5.78,73.9,10.7
2017-03,NH,5.93,63.4,8.0
2017-04,NH,6.86,33.9,29.1
2017-05,NH,11.76,41.0,34.8
2017-06,NH,9.68,5.4,44.0
2017-07,NH,5.79,0.0,49.2
2017-08,NH,5.94,0.0,46.0
2017-09,NH,4.31,0.3,46.9
2017-10,NH,15.57,3.5,39.5
2017-11,NH,6.41,40.9,19.7
2017-12,NH,7.17,81.1,4.4
2018-01,NH,6.07,29.3,7.4
2018-02,NH,6.72,51.7,12.9
2018-03,NH,6.75,68.7,11.8
2018-04,NH,11.71,68.9,19.0
2018-05,NH,4.67,0.1,40.5
2018-06,NH,7.46,0.8,44.6
2018-07,NH,9.12,0.0,53.1
2018-08,NH,8.11,0.0,52.0
2018-09,NH,4.72,0.0,45.8
2018-10,NH,11.65,52.3,29.5
2018-11,NH,11.36,59.6,15.5
2018-12,NH,6.9,29.8,11.3
2019-01,NH,7.28,60.4,3.1
2019-02,NH,5.06,37.6,4.9
2019-03,NH,4.07,44.4,9.6
2019-04,NH,7.43,19.0,24.2
2019-05,NH,8.07,10.4,33.1
2019-06,NH,8.61,0.9,43.7
2019-07,NH,7.72,0.0,52.4
2019-08,NH,4.41,0.2,47.8
2019-09,NH,8.94,0.0,41.6
2019-10,NH,11.58,10.3,34.9
2019-11,NH,7.2,55.9,16.2
2019-12,NH,6.95,52.2,12.6
1990-01,NJ,2.7,0.0,40.6
1990-02,NJ,1.0,0.0,40.5
1990-03,NJ,2.61,3.8,44.5
1990-04,NJ,3.46,3.9,51.3
1990-05,NJ,5.71,0.0,59.2
1990-06,NJ,1.52,0.0,70.1
1990-07,NJ,3.65,0.0,75.0
1990-08,NJ,5.96,0.0,73.4
1990-09,NJ,1.91,0.0,64.5
1990-10,NJ,2.63,0.0,59.2
1990-11,NJ,2.01,0.0,48.0
1990-12,NJ,3.58,3.1,41.4
1991-01,NJ,5.12,4.7,33.7
1991-02,NJ,1.21,1.7,38.4
1991-03,NJ,5.52,0.0,43.8
1991-04,NJ,3.07,0.0,53.3
1991-05,NJ,0.85,0.0,65.9
1991-06,NJ,1.43,0.0,71.1
1991-07,NJ,5.28,0.0,76.9
1991-08,NJ,3.44,0.0,75.6
1991-09,NJ,2.62,0.0,65.4
1991-10,NJ,1.36,0.0,56.3
1991-11,NJ,0.76,0.0,46.5
1991-12,NJ,3.75,0.0,38.9
1992-01,NJ,0.92,2.2,34.2
1992-02,NJ,2.12,1.0,35.7
1992-03,NJ,2.94,0.0,39.5
1992-04,NJ,1.58,0.0,49.3
1992-05,NJ,2.35,0.0,57.0
1992-06,NJ,3.59,0.0,66.5
1992-07,NJ,3.39,0.0,73.9
1992-08,NJ,6.64,0.0,70.5
1992-09,NJ,5.04,0.0,66.0
1992-10,NJ,1.27,0.0,51.8
1992-11,NJ,3.1,0.0,46.0
1992-12,NJ,3.96,0.2,37.3
1993-01,NJ,2.63,0.8,37.2
1993-02,NJ,2.38,6.0,30.4
1993-03,NJ,8.8,3.7,38.7
1993-04,NJ,2.23,0.0,50.5
1993-05,NJ,2.24,0.0,61.2
1993-06,NJ,1.36,0.0,69.1
1993-07,NJ,1.76,0.0,76.5
1993-08,NJ,5.4,0.0,73.4
1993-09,NJ,2.67,0.0,66.9
1993-10,NJ,3.82,0.0,53.3
1993-11,NJ,1.2,0.0,45.2
1993-12,NJ,4.22,2.7,35.2
1994-01,NJ,4.13,0.5,27.6
1994-02,NJ,3.54,4.4,31.6
1994-03,NJ,9.25,0.2,41.0
1994-04,NJ,2.03,0.0,55.0
1994-05,NJ,3.48,0.0,57.3
1994-06,NJ,0.71,0.0,72.4
1994-07,NJ,4.11,0.0,77.5
1994-08,NJ,5.37,0.0,70.4
1994-09,NJ,3.78,0.0,64.2
1994-10,NJ,0.82,0.0,53.2
1994-11,NJ,3.09,0.0,49.5
1994-12,NJ,2.19,0.0,40.4
1995-01,NJ,2.85,0.0,37.8
1995-02,NJ,1.84,0.8,31.6
1995-03,NJ,0.93,0.0,43.1
1995-04,NJ,2.17,0.0,49.6
1995-05,NJ,4.83,0.0,59.7
1995-06,NJ,3.11,0.0,68.3
1995-07,NJ,2.07,0.0,76.9
1995-08,NJ,3.24,0.0,73.4
1995-09,NJ,3.89,0.0,66.4
1995-10,NJ,5.16,0.0,58.8
1995-11,NJ,4.13,0.0,41.4
1995-12,NJ,1.49,0.8,31.8
1996-01,NJ,3.59,14.6,31.3
1996-02,NJ,2.05,17.6,33.2
1996-03,NJ,3.65,7.8,36.6
1996-04,NJ,4.46,5.7,51.2
1996-05,NJ,4.51,0.0,58.9
1996-06,NJ,3.94,0.0,70.8
1996-07,NJ,4.63,0.0,73.0
1996-08,NJ,4.31,0.0,71.8
1996-09,NJ,5.82,0.0,67.8
1996-10,NJ,5.02,0.0,54.5
1996-11,NJ,1.38,0.0,40.1
1996-12,NJ,7.1,0.0,39.7
1997-01,NJ,2.76,0.8,32.3
1997-02,NJ,3.09,3.9,39.3
1997-03,NJ,5.33,1.0,42.1
1997-04,NJ,4.3,0.0,48.8
1997-05,NJ,2.7,0.0,57.5
1997-06,NJ,2.2,0.0,67.5
1997-07,NJ,5.89,0.0,74.9
1997-08,NJ,16.06,0.0,71.5
1997-09,NJ,1.55,0.0,65.2
1997-10,NJ,2.67,0.0,54.2
1997-11,NJ,4.55,0.0,43.1
1997-12,NJ,4.25,3.0,37.0
1998-01,NJ,5.79,0.0,40.3
1998-02,NJ,4.89,0.0,40.2
1998-03,NJ,6.49,0.0,44.2
1998-04,NJ,3.27,0.0,52.6
1998-05,NJ,6.69,0.0,62.8
1998-06,NJ,2.77,0.0,69.6
1998-07,NJ,1.4,0.0,75.2
1998-08,NJ,1.78,0.0,75.0
1998-09,NJ,0.49,0.0,69.2
1998-10,NJ,3.1,0.0,56.1
1998-11,NJ,1.26,0.0,45.4
1998-12,NJ,2.02,2.7,39.9
1999-01,NJ,5.78,3.0,35.9
1999-02,NJ,2.88,0.0,36.2
1999-03,NJ,4.56,0.0,40.9
1999-04,NJ,3.22,0.0,50.2
1999-05,NJ,1.45,0.0,60.6
1999-06,NJ,2.84,0.0,70.0
1999-07,NJ,1.68,0.0,78.6
1999-08,NJ,6.29,0.0,74.3
1999-09,NJ,4.91,0.0,68.1
1999-10,NJ,3.45,0.0,54.6
1999-11,NJ,1.46,0.0,49.8
1999-12,NJ,2.76,0.0,39.5
2000-01,NJ,4.3,15.1,31.2
2000-02,NJ,2.26,1.5,37.1
2000-03,NJ,5.13,0.0,46.4
2000-04,NJ,2.66,0.2,50.1
2000-05,NJ,2.17,0.0,62.3
2000-06,NJ,4.64,0.0,71.6
2000-07,NJ,7.88,0.0,71.7
2000-08,NJ,7.44,0.0,72.4
2000-09,NJ,4.19,0.0,65.0
2000-10,NJ,0.06,0.0,56.0
2000-11,NJ,3.66,0.0,43.9
2000-12,NJ,2.31,10.5,29.5
2001-01,NJ,3.35,1.4,31.7
2001-02,NJ,3.43,8.1,35.8
2001-03,NJ,5.72,0.1,39.2
2001-04,NJ,1.55,0.0,52.2
2001-05,NJ,1.24,0.0,61.9
2001-06,NJ,2.9,0.0,73.1
2001-07,NJ,2.02,0.0,71.5
2001-08,NJ,1.85,0.0,76.8
2001-09,NJ,1.28,0.0,65.5
2001-10,NJ,1.0,0.0,56.2
2001-11,NJ,1.06,0.0,49.3
2001-12,NJ,1.83,0.0,43.0
2002-01,NJ,2.07,2.4,38.6
2002-02,NJ,0.74,0.2,38.1
2002-03,NJ,5.61,0.0,44.3
2002-04,NJ,4.08,0.0,54.9
2002-05,NJ,2.75,0.0,60.3
2002-06,NJ,4.98,0.0,70.5
2002-07,NJ,1.07,0.0,77.3
2002-08,NJ,2.44,0.0,76.4
2002-09,NJ,3.3,0.0,68.0
2002-10,NJ,6.38,0.0,56.4
2002-11,NJ,5.96,0.0,44.1
2002-12,NJ,4.31,5.5,35.5
2003-01,NJ,3.01,3.6,27.9
2003-02,NJ,5.39,33.2,29.6
2003-03,NJ,3.97,0.0,42.1
2003-04,NJ,2.8,0.0,49.2
2003-05,NJ,2.59,0.0,56.2
2003-06,NJ,7.0,0.0,68.5
2003-07,NJ,4.06,0.0,75.8
2003-08,NJ,1.67,0.0,76.4
2003-09,NJ,2.95,0.0,68.3
2003-10,NJ,4.83,0.0,54.0
2003-11,NJ,4.37,0.0,50.0
2003-12,NJ,5.75,5.0,37.1
2004-01,NJ,1.55,7.9,26.8
2004-02,NJ,2.15,2.5,34.2
2004-03,NJ,3.46,1.4,43.1
2004-04,NJ,4.71,0.1,52.2
2004-05,NJ,3.29,0.0,67.0
2004-06,NJ,1.81,0.0,69.8
2004-07,NJ,5.22,0.0,75.0
2004-08,NJ,4.14,0.0,72.6
2004-09,NJ,2.3,0.0,68.1
2004-10,NJ,3.5,0.0,54.5
2004-11,NJ,4.42,0.0,46.7
2004-12,NJ,2.56,0.6,36.7
2005-01,NJ,4.01,4.8,32.2
2005-02,NJ,3.23,8.0,35.0
2005-03,NJ,3.69,0.5,37.8
2005-04,NJ,3.41,0.0,51.0
2005-05,NJ,3.54,0.0,55.8
2005-06,NJ,3.9,0.0,72.4
2005-07,NJ,4.43,0.0,77.2
2005-08,NJ,1.03,0.0,77.9
2005-09,NJ,0.53,0.0,71.3
2005-10,NJ,9.04,0.0,58.0
2005-11,NJ,2.8,0.0,48.3
2005-12,NJ,4.38,5.3,34.6
2006-01,NJ,5.84,4.7,40.5
2006-02,NJ,2.22,4.2,35.0
2006-03,NJ,0.37,0.0,42.8
2006-04,NJ,3.45,0.0,53.7
2006-05,NJ,3.58,0.0,61.6
2006-06,NJ,5.06,0.0,70.9
2006-07,NJ,5.2,0.0,78.0
2006-08,NJ,3.68,0.0,76.6
2006-09,NJ,6.32,0.0,65.9
2006-10,NJ,6.09,0.0,55.4
2006-11,NJ,6.64,0.0,51.3
2006-12,NJ,2.24,0.0,43.1
2007-01,NJ,3.41,2.4,39.2
2007-02,NJ,2.36,1.9,29.3
2007-03,NJ,3.52,2.2,42.5
2007-04,NJ,5.46,0.0,50.1
2007-05,NJ,1.39,0.0,63.0
2007-06,NJ,5.18,0.0,71.2
2007-07,NJ,1.77,0.0,75.5
2007-08,NJ,3.51,0.0,75.8
2007-09,NJ,1.37,0.0,69.0
2007-10,NJ,4.76,0.0,64.1
2007-11,NJ,1.4,0.0,45.8
2007-12,NJ,7.22,4.4,38.4
2008-01,NJ,2.19,2.6,35.8
2008-02,NJ,5.27,3.0,38.0
2008-03,NJ,3.05,0.0,44.0
2008-04,NJ,3.27,0.0,53.8
2008-05,NJ,4.59,0.0,59.7
2008-06,NJ,2.28,0.0,74.9
2008-07,NJ,3.4,0.0,78.3
2008-08,NJ,2.44,0.0,73.3
2008-09,NJ,5.31,0.0,69.0
2008-10,NJ,1.6,0.0,55.6
2008-11,NJ,5.91,0.0,45.5
2008-12,NJ,7.28,0.3,40.1
2009-01,NJ,2.76,3.8,30.0
2009-02,NJ,0.69,3.2,37.7
2009-03,NJ,2.54,7.0,41.9
2009-04,NJ,6.23,0.0,54.6
2009-05,NJ,3.43,0.0,62.7
2009-06,NJ,7.06,0.0,68.7
2009-07,NJ,3.87,0.0,73.8
2009-08,NJ,6.99,0.0,77.1
2009-09,NJ,6.94,0.0,66.4
2009-10,NJ,7.96,0.0,56.0
2009-11,NJ,3.13,0.0,50.7
2009-12,NJ,10.0,12.6,36.9
2010-01,NJ,2.76,8.9,33.0
2010-02,NJ,6.49,36.6,32.2
2010-03,NJ,8.64,0.0,47.3
2010-04,NJ,1.5,0.0,56.3
2010-05,NJ,3.22,0.0,64.5
2010-06,NJ,1.71,0.0,75.8
2010-07,NJ,3.13,0.0,79.8
2010-08,NJ,1.08,0.0,76.9
2010-09,NJ,3.45,0.0,71.0
2010-10,NJ,4.37,0.0,58.0
2010-11,NJ,2.1,0.0,46.6
2010-12,NJ,3.69,20.9,32.1
2011-01,NJ,3.19,13.4,29.7
2011-02,NJ,2.93,3.7,38.2
2011-03,NJ,4.52,0.0,42.7
2011-04,NJ,3.56,0.0,56.0
2011-05,NJ,3.33,0.0,64.9
2011-06,NJ,1.62,0.0,74.3
2011-07,NJ,4.15,0.0,81.0
2011-08,NJ,11.11,0.0,75.5
2011-09,NJ,2.96,0.0,70.6
2011-10,NJ,3.0,0.0,57.8
2011-11,NJ,4.52,0.0,51.5
2011-12,NJ,3.65,0.0,43.0
2012-01,NJ,2.35,2.3,39.2
2012-02,NJ,2.39,2.0,40.5
2012-03,NJ,2.1,0.0,51.2
2012-04,NJ,2.93,0.0,53.5
2012-05,NJ,3.55,0.0,65.0
2012-06,NJ,6.2,0.0,69.9
2012-07,NJ,3.38,0.0,78.5
2012-08,NJ,5.59,0.0,75.5
2012-09,NJ,3.53,0.0,67.4
2012-10,NJ,8.09,0.0,58.0
2012-11,NJ,1.34,2.5,42.1
2012-12,NJ,7.15,0.0,42.9
2013-01,NJ,2.3,2.6,35.1
2013-02,NJ,5.16,6.3,34.1
2013-03,NJ,4.66,3.1,38.9
2013-04,NJ,2.74,0.0,51.3
2013-05,NJ,2.71,0.0,61.1
2013-06,NJ,7.54,0.0,71.5
2013-07,NJ,3.41,0.0,78.6
2013-08,NJ,2.93,0.0,72.0
2013-09,NJ,1.18,0.0,64.6
2013-10,NJ,4.91,0.0,57.4
2013-11,NJ,2.56,0.0,43.6
2013-12,NJ,6.06,3.3,39.1
2014-01,NJ,3.25,18.8,27.9
2014-02,NJ,5.3,6.1,32.2
2014-03,NJ,5.0,15.6,37.2
2014-04,NJ,4.37,0.0,49.6
2014-05,NJ,2.26,0.0,62.1
2014-06,NJ,1.54,0.0,70.9
2014-07,NJ,5.09,0.0,74.1
2014-08,NJ,9.91,0.0,70.8
