,year,month,state,monthly_num_plants,total_facility_age,total_weighted_facility_age,date,yearly_num_plants
12606,2018,6,ND,9,1713,600789637.53,2018-06,9
12607,2018,6,NE,16,3198,593412993.15,2018-06,14
12608,2018,6,NH,8,1488,70813197.78,2018-06,5
12609,2018,6,NJ,31,6180,432487075.11,2018-06,29
12610,2018,6,NM,16,3159,488061815.67,2018-06,15
12611,2018,6,NV,13,2511,506983444.61999995,2018-06,11
12612,2018,6,NY,77,16287,859948958.34,2018-06,67
12613,2018,6,OH,44,7941,1686335162.49,2018-06,27
12614,2018,6,OK,26,5373,1284256143.93,2018-06,24
12615,2018,6,OR,8,1521,118760010.27,2018-06,8
12616,2018,6,PA,66,13383,1791712088.73,2018-06,63
12617,2018,6,PR,1,12,2072703.84,2018-06,0
12618,2018,6,RI,6,1374,129370734.27000001,2018-06,5
12619,2018,6,SC,23,4407,974942951.22,2018-06,17
12620,2018,6,SD,7,1254,75651625.02,2018-06,5
12621,2018,6,TN,14,2826,967973144.4,2018-06,11
12622,2018,6,TX,124,24741,6816259285.559999,2018-06,112
12623,2018,6,UT,11,2148,622115338.5,2018-06,11
12624,2018,6,VA,35,5847,718731771.36,2018-06,30
12625,2018,6,VT,3,486,3569043.0,2018-06,3
12626,2018,6,WA,10,1641,123984470.4,2018-06,11
12627,2018,6,WI,33,7278,999937607.3399999,2018-06,32
12628,2018,6,WV,16,3132,1644055078.26,2018-06,13
12629,2018,6,WY,12,2334,793293475.38,2018-06,12
12630,2018,7,AL,28,5500,2225628998.17,2018-07,26
12631,2018,7,AR,17,3275,1143964478.64,2018-07,14
12632,2018,7,AZ,25,5251,1897468720.8,2018-07,24
12633,2018,7,CA,106,16855,1752813662.7,2018-07,97
12634,2018,7,CO,22,4690,1131067947.41,2018-07,22
12635,2018,7,CT,22,3925,233641442.76,2018-07,15
12636,2018,7,DC,1,208,0.0,2018-07,0
12637,2018,7,DE,11,2300,103058762.30000001,2018-07,7
12638,2018,7,FL,53,12125,4531058770.29,2018-07,51
12639,2018,7,GA,28,6136,2039154074.46,2018-07,29
12640,2018,7,IA,24,5193,866878458.76,2018-07,18
12641,2018,7,ID,5,902,76209540.96000001,2018-07,4
12642,2018,7,IL,60,12249,1907999977.96,2018-07,39
12643,2018,7,IN,39,8031,2487630257.32,2018-07,30
12644,2018,7,KS,21,4803,793215285.3199999,2018-07,13
12645,2018,7,KY,24,5646,2171830778.52,2018-07,22
12646,2018,7,LA,28,6091,1766940340.63,2018-07,25
12647,2018,7,MA,30,6312,473600799.2,2018-07,24
12648,2018,7,MD,17,3185,312302191.55,2018-07,17
12649,2018,7,ME,6,1335,66663683.39,2018-07,4
12650,2018,7,MI,41,7628,1804914337.83,2018-07,31
12651,2018,7,MN,28,4978,905445340.02,2018-07,27
12652,2018,7,MO,34,7786,2130691485.7,2018-07,21
12653,2018,7,MS,22,4657,1113149126.55,2018-07,21
12654,2018,7,MT,6,1035,194172365.52,2018-07,6
12655,2018,7,NC,28,5719,1656451015.2,2018-07,27
12656,2018,7,ND,9,1722,734790362.17,2018-07,9
12657,2018,7,NE,16,3214,679697609.43,2018-07,14
12658,2018,7,NH,8,1496,107187896.91000001,2018-07,5
12659,2018,7,NJ,33,6753,764369482.42,2018-07,29
12660,2018,7,NM,16,3175,654301845.65,2018-07,15
12661,2018,7,NV,13,2524,669946789.13,2018-07,11
12662,2018,7,NY,83,17639,1381832416.8,2018-07,67
12663,2018,7,OH,45,8244,2127424156.42,2018-07,27
12664,2018,7,OK,26,5399,1634377625.69,2018-07,24
12665,2018,7,OR,8,1529,439293683.14,2018-07,8
12666,2018,7,PA,67,13366,2173890670.31,2018-07,63
12667,2018,7,PR,1,13,3919526.0,2018-07,0
12668,2018,7,RI,6,1380,170499273.13,2018-07,5
12669,2018,7,SC,21,4242,1063246697.37,2018-07,17
12670,2018,7,SD,7,1261,92610097.66,2018-07,5
12671,2018,7,TN,15,3099,1115537269.63,2018-07,11
12672,2018,7,TX,124,24865,8044285317.44,2018-07,112
12673,2018,7,UT,11,2159,907125863.49,2018-07,11
12674,2018,7,VA,35,5882,833039443.15,2018-07,30
12675,2018,7,VT,3,489,6371788.5,2018-07,3
12676,2018,7,WA,11,1844,438622195.88,2018-07,11
12677,2018,7,WI,34,7408,1246382173.25,2018-07,32
12678,2018,7,WV,17,3353,1887919379.68,2018-07,13
12679,2018,7,WY,12,2346,1022861374.49,2018-07,12
12680,2018,8,AL,30,5997,2105194586.87,2018-08,26
12681,2018,8,AR,17,3292,1097675823.33,2018-08,14
12682,2018,8,AZ,26,5485,1902024539.76,2018-08,24
12683,2018,8,CA,106,16961,1590502109.25,2018-08,97
12684,2018,8,CO,23,4972,1083590355.14,2018-08,22
12685,2018,8,CT,22,3953,251849371.23,2018-08,15
12686,2018,8,DC,1,209,0.0,2018-08,0
12687,2018,8,DE,12,2430,109435083.0,2018-08,7
12688,2018,8,FL,54,12438,4711626485.14,2018-08,51
12689,2018,8,GA,31,6815,2036703180.31,2018-08,29
12690,2018,8,IA,24,5217,844757273.91,2018-08,18
12691,2018,8,ID,5,907,81517285.02,2018-08,4
12692,2018,8,IL,59,12067,1926057712.89,2018-08,39
12693,2018,8,IN,39,8130,2499754926.71,2018-08,30
12694,2018,8,KS,23,5344,664530608.39,2018-08,13
12695,2018,8,KY,24,5670,2237712755.61,2018-08,22
12696,2018,8,LA,27,5859,1653757195.86,2018-08,25
12697,2018,8,MA,31,6461,495500186.73,2018-08,24
12698,2018,8,MD,17,3202,304798332.92,2018-08,17
12699,2018,8,ME,6,1341,77331571.69,2018-08,4
12700,2018,8,MI,37,6797,1774956892.03,2018-08,31
12701,2018,8,MN,27,4869,869702718.85,2018-08,27
12702,2018,8,MO,32,7384,2058837938.02,2018-08,21
12703,2018,8,MS,22,4655,1071291361.23,2018-08,21
12704,2018,8,MT,5,862,271192537.37,2018-08,6
12705,2018,8,NC,29,5749,1649561147.15,2018-08,27
12706,2018,8,ND,9,1731,737338358.5,2018-08,9
12707,2018,8,NE,16,3230,619312838.01,2018-08,14
12708,2018,8,NH,6,1266,103800284.17999999,2018-08,5
12709,2018,8,NJ,34,7019,790873660.28,2018-08,29
12710,2018,8,NM,16,3191,617764829.21,2018-08,15
12711,2018,8,NV,13,2537,661714723.86,2018-08,11
12712,2018,8,NY,85,18146,1471114986.56,2018-08,67
12713,2018,8,OH,42,7443,2185646276.34,2018-08,27
12714,2018,8,OK,26,5425,1431239873.42,2018-08,24
12715,2018,8,OR,8,1537,447569116.02,2018-08,8
12716,2018,8,PA,67,13562,2137761340.81,2018-08,63
12717,2018,8,PR,1,14,4212580.12,2018-08,0
12718,2018,8,RI,6,1386,185436811.67000002,2018-08,5
12719,2018,8,SC,23,4414,1062746157.43,2018-08,17
12720,2018,8,SD,7,1268,85062629.75999999,2018-08,5
12721,2018,8,TN,15,3114,997511066.63,2018-08,11
12722,2018,8,TX,122,24469,7672753227.71,2018-08,112
12723,2018,8,UT,11,2170,926777701.16,2018-08,11
12724,2018,8,VA,35,5917,841666782.52,2018-08,30
12725,2018,8,VT,3,492,7521345.0,2018-08,3
12726,2018,8,WA,11,1855,503522159.82,2018-08,11
12727,2018,8,WI,34,7310,1284022366.31,2018-08,32
12728,2018,8,WV,16,3275,1913597605.2,2018-08,13
12729,2018,8,WY,12,2358,1058549397.97,2018-08,12
12730,2018,9,AL,30,6027,1933545941.25,2018-09,26
12731,2018,9,AR,18,3570,868712694.48,2018-09,14
12732,2018,9,AZ,25,5328,1763537976.8400002,2018-09,24
12733,2018,9,CA,102,16887,1202465624.61,2018-09,97
12734,2018,9,CO,23,4995,925244167.35,2018-09,22
12735,2018,9,CT,24,4209,214609867.41,2018-09,15
12736,2018,9,DC,1,210,0.0,2018-09,0
12737,2018,9,DE,10,2139,72280180.77000001,2018-09,7
12738,2018,9,FL,54,12492,4643369285.61,2018-09,51
12739,2018,9,GA,32,7131,2140053815.85,2018-09,29
12740,2018,9,IA,23,4980,765929733.3,2018-09,18
12741,2018,9,ID,5,912,56645925.54000001,2018-09,4
12742,2018,9,IL,57,11877,1734558294.24,2018-09,39
12743,2018,9,IN,38,7842,2183173966.77,2018-09,30
12744,2018,9,KS,20,4584,506951673.39,2018-09,13
12745,2018,9,KY,24,5694,1981629663.27,2018-09,22
12746,2018,9,LA,26,5625,1522842950.25,2018-09,25
12747,2018,9,MA,30,6255,295636347.71999997,2018-09,24
12748,2018,9,MD,17,2754,257801335.98,2018-09,17
12749,2018,9,ME,5,1086,40485982.68,2018-09,4
12750,2018,9,MI,40,7449,1457538264.96,2018-09,31
12751,2018,9,MN,28,5103,733933101.9300001,2018-09,27
12752,2018,9,MO,38,8370,1580573021.4,2018-09,21
12753,2018,9,MS,21,4530,1000867819.4699999,2018-09,21
12754,2018,9,MT,6,1047,360388029.29999995,2018-09,6
12755,2018,9,NC,28,5604,1548686091.51,2018-09,27
12756,2018,9,ND,9,1740,639772437.06,2018-09,9
12757,2018,9,NE,16,3450,543052419.81,2018-09,14
12758,2018,9,NH,8,1512,62242892.129999995,2018-09,5
12759,2018,9,NJ,32,6495,674482005.39,2018-09,29
12760,2018,9,NM,16,3207,540417411.66,2018-09,15
12761,2018,9,NV,13,2550,561678957.03,2018-09,11
12762,2018,9,NY,82,17478,1055322608.73,2018-09,67
12763,2018,9,OH,44,7980,1942723175.55,2018-09,27
12764,2018,9,OK,24,5166,1137668229.15,2018-09,24
12765,2018,9,OR,8,1545,445305664.05,2018-09,8
12766,2018,9,PA,66,13350,1553137929.6,2018-09,63
12767,2018,9,PR,1,15,4359391.2,2018-09,0
12768,2018,9,RI,6,1392,176552089.29000002,2018-09,5
12769,2018,9,SC,22,4380,1019053862.01,2018-09,17
12770,2018,9,SD,7,1275,29976925.979999997,2018-09,5
12771,2018,9,TN,15,3129,916777873.62,2018-09,11
12772,2018,9,TX,118,23730,6634014983.37,2018-09,112
12773,2018,9,UT,11,2181,727472120.52,2018-09,11
12774,2018,9,VA,34,5793,712842316.08,2018-09,30
12775,2018,9,VT,3,495,5106334.5,2018-09,3
12776,2018,9,WA,10,1713,476849863.92,2018-09,11
12777,2018,9,WI,33,7080,1054133326.02,2018-09,32
12778,2018,9,WV,16,3291,1369324991.8500001,2018-09,13
12779,2018,9,WY,12,2370,886631323.5300001,2018-09,12
12780,2018,10,AL,25,5521,1647754815.2,2018-10,26
12781,2018,10,AR,14,2666,883420458.66,2018-10,14
12782,2018,10,AZ,25,5353,1492570276.08,2018-10,24
12783,2018,10,CA,101,16172,1337293515.66,2018-10,97
12784,2018,10,CO,22,4756,869460104.43,2018-10,22
12785,2018,10,CT,15,2880,208010176.06,2018-10,15
12786,2018,10,DC,1,211,0.0,2018-10,0
12787,2018,10,DE,7,1504,65306482.55,2018-10,7
12788,2018,10,FL,54,12546,4269536073.25,2018-10,51
12789,2018,10,GA,32,7163,1769335815.21,2018-10,29
12790,2018,10,IA,20,4193,721332947.51,2018-10,18
12791,2018,10,ID,4,838,38923766.980000004,2018-10,4
12792,2018,10,IL,50,11096,1244824848.16,2018-10,39
12793,2018,10,IN,31,7069,2260543807.3,2018-10,30
12794,2018,10,KS,18,4080,482876981.09,2018-10,13
12795,2018,10,KY,21,5310,1790741354.25,2018-10,22
12796,2018,10,LA,27,5913,1333374732.27,2018-10,25
12797,2018,10,MA,26,5792,231447684.14,2018-10,24
12798,2018,10,MD,15,2541,152181232.72,2018-10,17
12799,2018,10,ME,6,1353,66071725.53,2018-10,4
12800,2018,10,MI,32,6401,1171111220.92,2018-10,31
12801,2018,10,MN,26,4685,675610878.28,2018-10,27
12802,2018,10,MO,30,6978,1517741702.6,2018-10,21
12803,2018,10,MS,21,4437,793990899.65,2018-10,21
12804,2018,10,MT,4,721,415257120.28,2018-10,6
12805,2018,10,NC,25,5143,1201188132.33,2018-10,27
12806,2018,10,ND,9,1749,564536255.2900001,2018-10,9
12807,2018,10,NE,18,3354,578099735.81,2018-10,14
12808,2018,10,NH,5,992,67260755.85,2018-10,5
12809,2018,10,NJ,30,6105,586948497.42,2018-10,29
12810,2018,10,NM,14,2798,516210390.23,2018-10,15
12811,2018,10,NV,12,2520,429905030.51,2018-10,11
12812,2018,10,NY,72,15948,844851630.34,2018-10,67
12813,2018,10,OH,34,6775,1975587424.65,2018-10,27
12814,2018,10,OK,22,4903,753864344.53,2018-10,24
12815,2018,10,OR,8,1553,326304958.46,2018-10,8
12816,2018,10,PA,60,12378,1445501441.1000001,2018-10,63
12817,2018,10,PR,1,16,3787296.0,2018-10,0
12818,2018,10,RI,6,1398,167185210.56,2018-10,5
12819,2018,10,SC,16,3736,942553480.7299999,2018-10,17
12820,2018,10,SD,6,1020,5710599.55,2018-10,5
12821,2018,10,TN,11,2777,618778495.68,2018-10,11
12822,2018,10,TX,117,23718,5808919291.4,2018-10,112
12823,2018,10,UT,11,2192,718117306.12,2018-10,11
12824,2018,10,VA,30,5454,459998579.51,2018-10,30
12825,2018,10,VT,3,498,6683292.5,2018-10,3
12826,2018,10,WA,10,1723,354110693.5,2018-10,11
12827,2018,10,WI,32,6983,979779105.6899999,2018-10,32
12828,2018,10,WV,13,2854,1196878181.07,2018-10,13
12829,2018,10,WY,12,2382,910299483.0,2018-10,12
12830,2018,11,AL,25,5474,1411282637.55,2018-11,26
12831,2018,11,AR,16,3080,828306950.77,2018-11,14
12832,2018,11,AZ,22,4757,1308939366.17,2018-11,24
12833,2018,11,CA,103,16775,1202735414.18,2018-11,97
12834,2018,11,CO,21,4563,934483732.87,2018-11,22
12835,2018,11,CT,15,2922,220015506.23,2018-11,15
12836,2018,11,DC,1,212,0.0,2018-11,0
12837,2018,11,DE,9,1959,17135769.8,2018-11,7
12838,2018,11,FL,54,12600,3351940368.5099998,2018-11,51
12839,2018,11,GA,28,6203,1567954157.15,2018-11,29
12840,2018,11,IA,20,4444,753249812.66,2018-11,18
12841,2018,11,ID,5,922,51782753.60000001,2018-11,4
12842,2018,11,IL,39,8646,1309148843.44,2018-11,39
12843,2018,11,IN,32,7342,2324599437.42,2018-11,30
12844,2018,11,KS,18,4098,497007615.63,2018-11,13
12845,2018,11,KY,20,5068,1811043350.35,2018-11,22
12846,2018,11,LA,26,5779,1196118370.53,2018-11,25
12847,2018,11,MA,26,5770,217744841.26000002,2018-11,24
12848,2018,11,MD,17,2788,287979277.90000004,2018-11,17
12849,2018,11,ME,6,1359,33639339.61,2018-11,4
12850,2018,11,MI,29,5881,1236670433.8,2018-11,31
12851,2018,11,MN,25,4523,792516987.26,2018-11,27
12852,2018,11,MO,31,7115,1594317502.03,2018-11,21
12853,2018,11,MS,19,4136,773522897.37,2018-11,21
12854,2018,11,MT,5,877,417391828.96999997,2018-11,6
12855,2018,11,NC,25,5036,1304608106.8,2018-11,27
12856,2018,11,ND,9,1758,629805720.96,2018-11,9
12857,2018,11,NE,15,3231,545312266.42,2018-11,14
12858,2018,11,NH,6,1284,66738616.75,2018-11,5
12859,2018,11,NJ,31,6359,453239269.37,2018-11,29
12860,2018,11,NM,14,2851,584247235.79,2018-11,15
12861,2018,11,NV,12,2532,416671250.99,2018-11,11
12862,2018,11,NY,69,15282,695622687.77,2018-11,67
12863,2018,11,OH,29,5746,1870776541.75,2018-11,27
12864,2018,11,OK,23,5248,829919860.33,2018-11,24
12865,2018,11,OR,8,1561,374431213.19,2018-11,8
12866,2018,11,PA,62,12817,1446917966.8899999,2018-11,63
12867,2018,11,PR,1,17,5540231.66,2018-11,0
12868,2018,11,RI,6,1404,104011378.32,2018-11,5
12869,2018,11,SC,17,4015,900923068.92,2018-11,17
12870,2018,11,SD,7,1289,49117841.58,2018-11,5
12871,2018,11,TN,11,2788,547570576.57,2018-11,11
12872,2018,11,TX,117,23931,5157882745.21,2018-11,112
12873,2018,11,UT,11,2203,809072341.63,2018-11,11
12874,2018,11,VA,31,5462,445796665.16999996,2018-11,30
12875,2018,11,VT,2,382,4630838.25,2018-11,3
12876,2018,11,WA,7,1313,230833560.34,2018-11,11
12877,2018,11,WI,33,7242,940045546.17,2018-11,32
12878,2018,11,WV,14,3130,1085374731.54,2018-11,13
12879,2018,11,WY,12,2394,931278025.14,2018-11,12
12880,2018,12,AL,26,5787,1463023086.0900002,2018-12,26
12881,2018,12,AR,14,2718,818243608.32,2018-12,14
12882,2018,12,AZ,24,5190,1443550021.8,2018-12,24
12883,2018,12,CA,97,15852,1187750244.72,2018-12,97
12884,2018,12,CO,22,4800,1027711148.58,2018-12,22
12885,2018,12,CT,15,3036,230529097.83,2018-12,15
12886,2018,12,DC,1,213,0.0,2018-12,0
12887,2018,12,DE,7,1518,13729109.79,2018-12,7
12888,2018,12,FL,51,11985,3081010171.98,2018-12,51
12889,2018,12,GA,29,6321,1570104362.7,2018-12,29
12890,2018,12,IA,18,4200,766540035.87,2018-12,18
12891,2018,12,ID,4,762,57648742.35,2018-12,4
12892,2018,12,IL,39,8862,1266531962.19,2018-12,39
12893,2018,12,IN,30,7233,2318932141.08,2018-12,30
12894,2018,12,KS,13,3066,661519482.12,2018-12,13
12895,2018,12,KY,22,5616,1873729578.6,2018-12,22
12896,2018,12,LA,25,5580,1184721787.02,2018-12,25
12897,2018,12,MA,24,5238,254444936.13,2018-12,24
12898,2018,12,MD,17,2781,184931806.41,2018-12,17
12899,2018,12,ME,4,930,23529759.63,2018-12,4
12900,2018,12,MI,31,6396,1365917663.73,2018-12,31
12901,2018,12,MN,27,4923,785635451.1600001,2018-12,27
12902,2018,12,MO,21,5247,1710171518.04,2018-12,21
12903,2018,12,MS,21,4479,603080218.98,2018-12,21
12904,2018,12,MT,6,1065,377326802.22,2018-12,6
12905,2018,12,NC,27,5634,1269865456.41,2018-12,27
12906,2018,12,ND,9,1767,672040586.28,2018-12,9
12907,2018,12,NE,14,2871,546767939.79,2018-12,14
12908,2018,12,NH,5,1002,48167121.57,2018-12,5
12909,2018,12,NJ,29,5886,475577587.05,2018-12,29
12910,2018,12,NM,15,3066,611079865.05,2018-12,15
12911,2018,12,NV,11,2220,459214899.36,2018-12,11
12912,2018,12,NY,67,14829,693204724.35,2018-12,67
12913,2018,12,OH,27,5337,1934766157.44,2018-12,27
12914,2018,12,OK,24,5475,886715949.33,2018-12,24
12915,2018,12,OR,8,1569,466219755.84000003,2018-12,8
12916,2018,12,PA,63,12969,1844094105.1200001,2018-12,63
12917,2018,12,PR,1,18,5417946.36,2018-12,0
12918,2018,12,RI,5,1167,97531930.32,2018-12,5
12919,2018,12,SC,17,4032,700928894.6999999,2018-12,17
12920,2018,12,SD,5,957,82472976.99,2018-12,5
12921,2018,12,TN,11,2799,778942367.46,2018-12,11
12922,2018,12,TX,112,22380,5368558284.72,2018-12,112
12923,2018,12,UT,11,2214,932653995.78,2018-12,11
12924,2018,12,VA,30,5139,554610955.23,2018-12,30
12925,2018,12,VT,3,504,6111864.0,2018-12,3
12926,2018,12,WA,11,1899,334143310.77,2018-12,11
12927,2018,12,WI,32,6930,1010398252.5,2018-12,32
12928,2018,12,WV,13,2934,1399379983.32,2018-12,13
12929,2018,12,WY,12,2406,1052093351.82,2018-12,12
12930,2019,1,AK,1,1,27935.71,2019-01,0
12931,2019,1,AL,24,5430,1703321154.8600001,2019-01,23
12932,2019,1,AR,16,3226,909199813.98,2019-01,15
12933,2019,1,AZ,22,4738,1294637224.9,2019-01,24
12934,2019,1,CA,94,16144,1146442029.53,2019-01,95
12935,2019,1,CO,22,4822,1048422925.9499999,2019-01,21
12936,2019,1,CT,16,3190,209491492.76,2019-01,16
12937,2019,1,DC,1,214,0.0,2019-01,0
12938,2019,1,DE,10,2242,25613027.66,2019-01,7
12939,2019,1,FL,51,12054,3195607037.81,2019-01,51
12940,2019,1,GA,29,6410,1507653964.3799999,2019-01,30
12941,2019,1,IA,21,4617,731860781.36,2019-01,14
12942,2019,1,ID,5,932,57566722.44,2019-01,5
12943,2019,1,IL,39,8787,1694796631.07,2019-01,40
12944,2019,1,IN,33,7671,2390580789.79,2019-01,30
12945,2019,1,KS,18,4134,551718228.99,2019-01,16
12946,2019,1,KY,21,5439,2058586191.26,2019-01,21
12947,2019,1,LA,25,5464,1402958574.22,2019-01,26
12948,2019,1,MA,26,5738,318844465.42,2019-01,25
12949,2019,1,MD,18,3087,230068507.03,2019-01,16
12950,2019,1,ME,4,934,40398922.83,2019-01,4
12951,2019,1,MI,32,6626,1486481076.46,2019-01,30
12952,2019,1,MN,26,4955,783204374.17,2019-01,25
12953,2019,1,MO,33,7413,1943010746.16,2019-01,25
12954,2019,1,MS,20,4286,738281734.67,2019-01,20
12955,2019,1,MT,6,1071,426532038.84,2019-01,5
12956,2019,1,NC,28,5794,1241291121.53,2019-01,26
12957,2019,1,ND,9,1776,728592586.36,2019-01,9
12958,2019,1,NE,14,2885,569494621.4499999,2019-01,17
12959,2019,1,NH,6,1296,74480383.72999999,2019-01,6
12960,2019,1,NJ,30,6231,525228094.56,2019-01,29
12961,2019,1,NM,16,3271,560254136.33,2019-01,16
12962,2019,1,NV,10,2185,458638874.7,2019-01,12
12963,2019,1,NY,69,15483,858440099.64,2019-01,62
12964,2019,1,OH,30,6018,2173016319.81,2019-01,31
12965,2019,1,OK,23,5234,982071695.24,2019-01,22
12966,2019,1,OR,8,1577,487244909.27,2019-01,8
12967,2019,1,PA,67,13912,2071212751.6499999,2019-01,57
12968,2019,1,PR,1,19,6354892.0,2019-01,0
12969,2019,1,RI,5,1172,76504110.2,2019-01,5
12970,2019,1,SC,16,3886,829089004.11,2019-01,16
12971,2019,1,SD,6,1101,79537020.16000001,2019-01,6
12972,2019,1,TN,11,2810,784322467.55,2019-01,9
12973,2019,1,TX,114,23142,5517489731.45,2019-01,113
12974,2019,1,UT,10,2071,857367491.8299999,2019-01,10
12975,2019,1,VA,32,5603,566790709.66,2019-01,31
12976,2019,1,VT,2,386,8522201.25,2019-01,3
12977,2019,1,WA,10,1753,447195373.2,2019-01,11
12978,2019,1,WI,32,7214,1082121187.91,2019-01,31
12979,2019,1,WV,14,3158,1802105093.88,2019-01,14
12980,2019,1,WY,12,2418,991646108.02,2019-01,12
12981,2019,2,AK,1,2,35453.6,2019-02,0
12982,2019,2,AL,24,5469,1446725123.68,2019-02,23
12983,2019,2,AR,15,3024,683900083.53,2019-02,15
12984,2019,2,AZ,23,4972,1201882607.42,2019-02,24
12985,2019,2,CA,103,17057,1068671948.46,2019-02,95
12986,2019,2,CO,22,4844,927004940.86,2019-02,21
12987,2019,2,CT,14,2827,193512103.63,2019-02,16
12988,2019,2,DC,1,215,0.0,2019-02,0
12989,2019,2,DE,8,1720,16924948.98,2019-02,7
12990,2019,2,FL,51,12105,2915835186.7,2019-02,51
12991,2019,2,GA,25,5696,1129199607.8799999,2019-02,30
12992,2019,2,IA,22,4904,747709527.01,2019-02,14
12993,2019,2,ID,4,728,54916695.94,2019-02,5
12994,2019,2,IL,35,7990,1326713652.55,2019-02,40
12995,2019,2,IN,30,6954,1945048226.81,2019-02,30
12996,2019,2,KS,18,4152,654571210.51,2019-02,16
12997,2019,2,KY,21,5370,1594486748.66,2019-02,21
12998,2019,2,LA,25,5489,1199525746.8899999,2019-02,26
12999,2019,2,MA,18,3888,269581306.71,2019-02,25
13000,2019,2,MD,16,2831,116041958.67999999,2019-02,16
13001,2019,2,ME,4,890,35062764.349999994,2019-02,4
13002,2019,2,MI,31,6500,1382798547.06,2019-02,30
13003,2019,2,MN,25,4883,721423312.67,2019-02,25
13004,2019,2,MO,31,6998,1663142459.1200001,2019-02,25
13005,2019,2,MS,20,4306,669628827.36,2019-02,20
13006,2019,2,MT,5,892,376447033.12,2019-02,5
13007,2019,2,NC,25,5351,973872534.5600001,2019-02,26
13008,2019,2,ND,9,1785,625878024.48,2019-02,9
13009,2019,2,NE,17,3376,520333442.35,2019-02,17
13010,2019,2,NH,6,1302,28959781.07,2019-02,6
13011,2019,2,NJ,28,5783,475849931.23,2019-02,29
13012,2019,2,NM,15,3159,557217740.71,2019-02,16
13013,2019,2,NV,12,2421,415576450.39,2019-02,12
13014,2019,2,NY,70,15806,667758861.33,2019-02,62
13015,2019,2,OH,29,5875,1739100223.86,2019-02,31
13016,2019,2,OK,22,5429,848572179.9399999,2019-02,22
13017,2019,2,OR,8,1585,422564391.54,2019-02,8
13018,2019,2,PA,61,12671,1597428655.3,2019-02,57
13019,2019,2,PR,1,20,6278420.0,2019-02,0
13020,2019,2,RI,5,1177,64498071.150000006,2019-02,5
13021,2019,2,SC,15,3540,639341681.98,2019-02,16
13022,2019,2,SD,4,575,83043305.45,2019-02,6
13023,2019,2,TN,11,2821,597307862.91,2019-02,9
13024,2019,2,TX,114,23073,4585193453.1,2019-02,113
13025,2019,2,UT,10,2081,782837613.99,2019-02,10
13026,2019,2,VA,30,5289,499139698.65,2019-02,31
13027,2019,2,VT,3,510,7288200.5,2019-02,3
13028,2019,2,WA,11,1921,299976740.1,2019-02,11
13029,2019,2,WI,33,7434,949177794.49,2019-02,31
13030,2019,2,WV,14,3172,1245129286.76,2019-02,14
13031,2019,2,WY,12,2430,939124287.14,2019-02,12
13032,2019,3,AK,1,3,86431.68000000001,2019-03,0
13033,2019,3,AL,24,5382,1560098384.28,2019-03,23
13034,2019,3,AR,15,2940,667894177.35,2019-03,15
13035,2019,3,AZ,24,5262,1149585179.7,2019-03,24
13036,2019,3,CA,99,16626,915077790.51,2019-03,95
13037,2019,3,CO,22,4866,888812472.48,2019-03,21
13038,2019,3,CT,16,3222,192262951.98,2019-03,16
13039,2019,3,DC,1,216,0.0,2019-03,0
13040,2019,3,DE,7,1539,27659943.51,2019-03,7
13041,2019,3,FL,52,12159,3256793859.9900002,2019-03,51
13042,2019,3,GA,32,7113,1239156529.5,2019-03,30
13043,2019,3,IA,20,4548,601869150.4200001,2019-03,14
13044,2019,3,ID,4,732,47828939.43,2019-03,5
13045,2019,3,IL,40,9189,1329664914.27,2019-03,40
13046,2019,3,IN,31,7155,2133885084.15,2019-03,30
13047,2019,3,KS,18,4170,409107105.99,2019-03,16
13048,2019,3,KY,21,5391,1698173928.06,2019-03,21
13049,2019,3,LA,27,6048,1266840836.37,2019-03,26
13050,2019,3,MA,23,5136,248833526.21999997,2019-03,25
13051,2019,3,MD,16,2847,198972070.02,2019-03,16
13052,2019,3,ME,5,1161,33175655.31,2019-03,4
13053,2019,3,MI,31,6504,1432358600.55,2019-03,30
13054,2019,3,MN,25,4869,601326324.18,2019-03,25
13055,2019,3,MO,32,7395,1494726840.0,2019-03,25
13056,2019,3,MS,20,4440,723886628.52,2019-03,20
13057,2019,3,MT,6,1083,414685743.39,2019-03,5
13058,2019,3,NC,27,5670,1186442972.07,2019-03,26
13059,2019,3,ND,9,1794,648256023.24,2019-03,9
13060,2019,3,NE,17,3393,491619403.08,2019-03,17
