state,date,monthly_population,yearly_population
NH,2013-09,1333208.25,1331163
NH,2013-10,1333890.0,1331163
NH,2013-11,1334571.75,1331163
NH,2013-12,1335253.5,1331163
NH,2014-01,1335935.25,1339344
NH,2014-02,1336617.0,1339344
NH,2014-03,1337298.75,1339344
NH,2014-04,1337980.5,1339344
NH,2014-05,1338662.25,1339344
NH,2014-06,1339344.0,1339344
NH,2014-07,1339712.3333333333,1339344
NH,2014-08,1340080.6666666667,1339344
NH,2014-09,1340449.0,1339344
NH,2014-10,1340817.3333333333,1339344
NH,2014-11,1341185.6666666667,1339344
NH,2014-12,1341554.0,1339344
NH,2015-01,1341922.3333333333,1343764
NH,2015-02,1342290.6666666667,1343764
NH,2015-03,1342659.0,1343764
NH,2015-04,1343027.3333333333,1343764
NH,2015-05,1343395.6666666667,1343764
NH,2015-06,1343764.0,1343764
NH,2015-07,1344381.8333333333,1343764
NH,2015-08,1344999.6666666667,1343764
NH,2015-09,1345617.5,1343764
NH,2015-10,1346235.3333333333,1343764
NH,2015-11,1346853.1666666667,1343764
NH,2015-12,1347471.0,1343764
NH,2016-01,1348088.8333333333,1351178
NH,2016-02,1348706.6666666667,1351178
NH,2016-03,1349324.5,1351178
NH,2016-04,1349942.3333333333,1351178
NH,2016-05,1350560.1666666667,1351178
NH,2016-06,1351178.0,1351178
NH,2016-07,1351836.1666666667,1351178
NH,2016-08,1352494.3333333333,1351178
NH,2016-09,1353152.5,1351178
NH,2016-10,1353810.6666666667,1351178
NH,2016-11,1354468.8333333333,1351178
NH,2016-12,1355127.0,1351178
NH,2017-01,1355785.1666666667,1359076
NH,2017-02,1356443.3333333333,1359076
NH,2017-03,1357101.5,1359076
NH,2017-04,1357759.6666666667,1359076
NH,2017-05,1358417.8333333333,1359076
NH,2017-06,1359076.0,1359076
NH,2017-07,1359564.75,1359076
NH,2017-08,1360053.5,1359076
NH,2017-09,1360542.25,1359076
NH,2017-10,1361031.0,1359076
NH,2017-11,1361519.75,1359076
NH,2017-12,1362008.5,1359076
NH,2018-01,1362497.25,1364941
NH,2018-02,1362986.0,1364941
NH,2018-03,1363474.75,1364941
NH,2018-04,1363963.5,1364941
NH,2018-05,1364452.25,1364941
NH,2018-06,1364941.0,1364941
NH,2018-07,1365517.3333333333,1364941
NH,2018-08,1366093.6666666667,1364941
NH,2018-09,1366670.0,1364941
NH,2018-10,1367246.3333333333,1364941
NH,2018-11,1367822.6666666667,1364941
NH,2018-12,1368399.0,1364941
NH,2019-01,1368975.3333333333,1371857
NH,2019-02,1369551.6666666667,1371857
NH,2019-03,1370128.0,1371857
NH,2019-04,1370704.3333333333,1371857
NH,2019-05,1371280.6666666667,1371857
NH,2019-06,1371857.0,1371857
NH,2019-07,1371857.0,1371857
NH,2019-08,1371857.0,1371857
NH,2019-09,1371857.0,1371857
NH,2019-10,1371857.0,1371857
NH,2019-11,1371857.0,1371857
NH,2019-12,1371857.0,1371857
NJ,1990-01,,7762963
NJ,1990-02,,7762963
NJ,1990-03,,7762963
NJ,1990-04,,7762963
NJ,1990-05,,7762963
NJ,1990-06,7762963.0,7762963
NJ,1990-07,7767272.416666667,7762963
NJ,1990-08,7771581.833333333,7762963
NJ,1990-09,7775891.25,7762963
NJ,1990-10,7780200.666666667,7762963
NJ,1990-11,7784510.083333333,7762963
NJ,1990-12,7788819.5,7762963
NJ,1991-01,7793128.916666667,7814676
NJ,1991-02,7797438.333333333,7814676
NJ,1991-03,7801747.75,7814676
NJ,1991-04,7806057.166666667,7814676
NJ,1991-05,7810366.583333333,7814676
NJ,1991-06,7814676.0,7814676
NJ,1991-07,7820162.0,7814676
NJ,1991-08,7825648.0,7814676
NJ,1991-09,7831134.0,7814676
NJ,1991-10,7836620.0,7814676
NJ,1991-11,7842106.0,7814676
NJ,1991-12,7847592.0,7814676
NJ,1992-01,7853078.0,7880508
NJ,1992-02,7858564.0,7880508
NJ,1992-03,7864050.0,7880508
NJ,1992-04,7869536.0,7880508
NJ,1992-05,7875022.0,7880508
NJ,1992-06,7880508.0,7880508
NJ,1992-07,7886208.583333333,7880508
NJ,1992-08,7891909.166666667,7880508
NJ,1992-09,7897609.75,7880508
NJ,1992-10,7903310.333333333,7880508
NJ,1992-11,7909010.916666667,7880508
NJ,1992-12,7914711.5,7880508
NJ,1993-01,7920412.083333333,7948915
NJ,1993-02,7926112.666666667,7948915
NJ,1993-03,7931813.25,7948915
NJ,1993-04,7937513.833333333,7948915
NJ,1993-05,7943214.416666667,7948915
NJ,1993-06,7948915.0,7948915
NJ,1993-07,7954364.25,7948915
NJ,1993-08,7959813.5,7948915
NJ,1993-09,7965262.75,7948915
NJ,1993-10,7970712.0,7948915
NJ,1993-11,7976161.25,7948915
NJ,1993-12,7981610.5,7948915
NJ,1994-01,7987059.75,8014306
NJ,1994-02,7992509.0,8014306
NJ,1994-03,7997958.25,8014306
NJ,1994-04,8003407.5,8014306
NJ,1994-05,8008856.75,8014306
NJ,1994-06,8014306.0,8014306
NJ,1994-07,8020050.666666667,8014306
NJ,1994-08,8025795.333333333,8014306
NJ,1994-09,8031540.0,8014306
NJ,1994-10,8037284.666666667,8014306
NJ,1994-11,8043029.333333333,8014306
NJ,1994-12,8048774.0,8014306
NJ,1995-01,8054518.666666667,8083242
NJ,1995-02,8060263.333333333,8083242
NJ,1995-03,8066008.0,8083242
NJ,1995-04,8071752.666666667,8083242
NJ,1995-05,8077497.333333333,8083242
NJ,1995-06,8083242.0,8083242
NJ,1995-07,8088771.5,8083242
NJ,1995-08,8094301.0,8083242
NJ,1995-09,8099830.5,8083242
NJ,1995-10,8105360.0,8083242
NJ,1995-11,8110889.5,8083242
NJ,1995-12,8116419.0,8083242
NJ,1996-01,8121948.5,8149596
NJ,1996-02,8127478.0,8149596
NJ,1996-03,8133007.5,8149596
NJ,1996-04,8138537.0,8149596
NJ,1996-05,8144066.5,8149596
NJ,1996-06,8149596.0,8149596
NJ,1996-07,8155363.666666667,8149596
NJ,1996-08,8161131.333333333,8149596
NJ,1996-09,8166899.0,8149596
NJ,1996-10,8172666.666666667,8149596
NJ,1996-11,8178434.333333333,8149596
NJ,1996-12,8184202.0,8149596
NJ,1997-01,8189969.666666667,8218808
NJ,1997-02,8195737.333333333,8218808
NJ,1997-03,8201505.0,8218808
NJ,1997-04,8207272.666666667,8218808
NJ,1997-05,8213040.333333333,8218808
NJ,1997-06,8218808.0,8218808
NJ,1997-07,8224525.5,8218808
NJ,1997-08,8230243.0,8218808
NJ,1997-09,8235960.5,8218808
NJ,1997-10,8241678.0,8218808
NJ,1997-11,8247395.5,8218808
NJ,1997-12,8253113.0,8218808
NJ,1998-01,8258830.5,8287418
NJ,1998-02,8264548.0,8287418
NJ,1998-03,8270265.5,8287418
NJ,1998-04,8275983.0,8287418
NJ,1998-05,8281700.5,8287418
NJ,1998-06,8287418.0,8287418
NJ,1998-07,8293432.5,8287418
NJ,1998-08,8299447.0,8287418
NJ,1998-09,8305461.5,8287418
NJ,1998-10,8311476.0,8287418
NJ,1998-11,8317490.5,8287418
NJ,1998-12,8323505.0,8287418
NJ,1999-01,8329519.5,8359592
NJ,1999-02,8335534.0,8359592
NJ,1999-03,8341548.5,8359592
NJ,1999-04,8347563.0,8359592
NJ,1999-05,8353577.5,8359592
NJ,1999-06,8359592.0,8359592
NJ,1999-07,8365511.083333333,8359592
NJ,1999-08,8371430.166666667,8359592
NJ,1999-09,8377349.25,8359592
NJ,1999-10,8383268.333333333,8359592
NJ,1999-11,8389187.416666666,8359592
NJ,1999-12,8395106.5,8359592
NJ,2000-01,8401025.583333334,8430621
NJ,2000-02,8406944.666666666,8430621
NJ,2000-03,8412863.75,8430621
NJ,2000-04,8418782.833333334,8430621
NJ,2000-05,8424701.916666666,8430621
NJ,2000-06,8430621.0,8430621
NJ,2000-07,8435791.833333334,8430621
NJ,2000-08,8440962.666666666,8430621
NJ,2000-09,8446133.5,8430621
NJ,2000-10,8451304.333333334,8430621
NJ,2000-11,8456475.166666666,8430621
NJ,2000-12,8461646.0,8430621
NJ,2001-01,8466816.833333334,8492671
NJ,2001-02,8471987.666666666,8492671
NJ,2001-03,8477158.5,8492671
NJ,2001-04,8482329.333333334,8492671
NJ,2001-05,8487500.166666666,8492671
NJ,2001-06,8492671.0,8492671
NJ,2001-07,8497668.666666666,8492671
